Freq.	V(aggr_in)	V(aggr_mid)	V(aggr_mid2)	V(aggr_out)	V(shield_a)	V(shield_b)	V(v_abs)	V(vic_in)	V(vic_mid)	V(vic_noise)	V(vic_out)	V(vnoise_out)	I(B_VNOISE_ABS)	I(CAGG1)	I(CCOUP1)	I(CCOUP2)	I(CVIC)	I(EMUT)	I(EVNOISE)	I(RAGG1)	I(RAGG2)	I(RMUT_SRC)	I(ROUT)	I(RSHIELD)	I(RTERM_AGG)	I(RTERM_VIC)	I(RVIC1)	I(RVIC2)	I(RVIC_NOISE)	I(VAGG)	I(VIC_SRC)	I(VSHIELD_REF)
1.77827941003892e+08	(0.00000000000000e+00dB,-3.97569335182940e-16°)	(-2.51804482207766e+00dB,-3.81515117337648e+00°)	(-2.51804482207766e+00dB,-3.81515117337648e+00°)	(-6.03987000319129e+00dB,-3.81515117337648e+00°)	(-infdB,0.00000000000000e+00°)	(-1.39140112175029e+02dB,8.61848403732910e+01°)	(-infdB,0.00000000000000e+00°)	(-5.47874592108446e+02dB,9.00000000000000e+01°)	(-2.12258245895838e+02dB,-7.63023093172877e+00°)	(-1.17698839108963e+02dB,-3.81515117337648e+00°)	(-2.15780071076952e+02dB,-7.63023093172877e+00°)	(-2.12258245895838e+02dB,-7.63023093172877e+00°)	(-infdB,0.00000000000000e+00°)	(-5.14974375721379e+01dB,8.61848488266235e+01°)	(-2.03682639449822e+02dB,8.61848403734601e+01°)	(-4.34283979045464e+02dB,1.76197465800826e+02°)	(-2.61237638645899e+02dB,8.23697690682712e+01°)	(-2.37699001246860e+02dB,1.76184920148116e+02°)	(-2.46237645982559e+02dB,1.72369769068271e+02°)	(-3.97207616097273e+01dB,1.11203033220537e+01°)	(-4.00192700899117e+01dB,-3.81515117337648e+00°)	(-infdB,0.00000000000000e+00°)	(-2.46237645982559e+02dB,-7.63023093172877e+00°)	(-2.03682639449822e+02dB,-9.38151596267090e+01°)	(-4.00192700899117e+01dB,-3.81515117337648e+00°)	(-2.49759471163672e+02dB,-7.63023093172877e+00°)	(-2.40217046069279e+02dB,1.72369769068271e+02°)	(-2.49759471163672e+02dB,-7.63023093172877e+00°)	(-2.37699001246860e+02dB,-3.81507985188392e+00°)	(-3.97207616097273e+01dB,-1.68879696677946e+02°)	(-2.40217046069279e+02dB,-7.63023093172877e+00°)	(-2.03682639449822e+02dB,8.61848403732910e+01°)
1.99526231496887e+08	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.52302043359094e+00dB,-4.27903448822962e+00°)	(-2.52302043359094e+00dB,-4.27903448822962e+00°)	(-6.04484561470456e+00dB,-4.27903448822962e+00°)	(-infdB,0.00000000000000e+00°)	(-1.38145087786542e+02dB,8.57209560269753e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.12268196933307e+02dB,-8.55798893923182e+00°)	(-1.17703814720477e+02dB,-4.27903448822962e+00°)	(-2.15790022114421e+02dB,-8.55798893923182e+00°)	(-2.12268196933307e+02dB,-8.55798893923182e+00°)	(-infdB,0.00000000000000e+00°)	(-5.05024131836511e+01dB,8.57209655117704e+01°)	(-2.02687615061336e+02dB,8.57209560271650e+01°)	(-4.32288954846869e+02dB,1.75732195567586e+02°)	(-2.60247589683367e+02dB,8.14420110607682e+01°)	(-2.37703976672726e+02dB,1.75721045444174e+02°)	(-2.46247597020027e+02dB,1.71442011060768e+02°)	(-3.96516773155754e+01dB,1.23828607076478e+01°)	(-4.00242457014249e+01dB,-4.27903448822962e+00°)	(-infdB,0.00000000000000e+00°)	(-2.46247597020027e+02dB,-8.55798893923182e+00°)	(-2.02687615061336e+02dB,-9.42790439730247e+01°)	(-4.00242457014249e+01dB,-4.27903448822962e+00°)	(-2.49769422201141e+02dB,-8.55798893923182e+00°)	(-2.40226997106748e+02dB,1.71442011060768e+02°)	(-2.49769422201141e+02dB,-8.55798893923182e+00°)	(-2.37703976672726e+02dB,-4.27895455582625e+00°)	(-3.96516773155754e+01dB,-1.67617139292352e+02°)	(-2.40226997106748e+02dB,-8.55798893923182e+00°)	(-2.02687615061336e+02dB,8.57209560269753e+01°)
2.23872113856833e+08	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.52927626272440e+00dB,-4.79884899208264e+00°)	(-2.52927626272440e+00dB,-4.79884899208264e+00°)	(-6.05110144383802e+00dB,-4.79884899208264e+00°)	(-infdB,0.00000000000000e+00°)	(-1.37151343615676e+02dB,8.52011403658023e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.12280708358574e+02dB,-9.59760831018133e+00°)	(-1.17710070549610e+02dB,-4.79884899208263e+00°)	(-2.15802533539688e+02dB,-9.59760831018132e+00°)	(-2.12280708358574e+02dB,-9.59760831018133e+00°)	(-infdB,0.00000000000000e+00°)	(-4.95086690127846e+01dB,8.52011510079174e+01°)	(-2.01693870890469e+02dB,8.52011403660151e+01°)	(-4.30295210894256e+02dB,1.75211143198682e+02°)	(-2.59260101108635e+02dB,8.04023916898187e+01°)	(-2.37710232268746e+02dB,1.75201240564456e+02°)	(-2.46260108445295e+02dB,1.70402391689819e+02°)	(-3.95664578893226e+01dB,1.37636379372215e+01°)	(-4.00305015305584e+01dB,-4.79884899208263e+00°)	(-infdB,0.00000000000000e+00°)	(-2.46260108445295e+02dB,-9.59760831018132e+00°)	(-2.01693870890469e+02dB,-9.47988596341977e+01°)	(-4.00305015305584e+01dB,-4.79884899208264e+00°)	(-2.49781933626408e+02dB,-9.59760831018132e+00°)	(-2.40239508532015e+02dB,1.70402391689819e+02°)	(-2.49781933626409e+02dB,-9.59760831018133e+00°)	(-2.37710232268746e+02dB,-4.79875943554393e+00°)	(-3.95664578893226e+01dB,-1.66236362062778e+02°)	(-2.40239508532015e+02dB,-9.59760831018132e+00°)	(-2.01693870890469e+02dB,8.52011403658023e+01°)
2.51188643150957e+08	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.53713909340304e+00dB,-5.38114522211310e+00°)	(-2.53713909340304e+00dB,-5.38114522211310e+00°)	(-6.05896427451667e+00dB,-5.38114522211310e+00°)	(-infdB,0.00000000000000e+00°)	(-1.36159206446354e+02dB,8.46188428372374e+01°)	(-infdB,0.00000000000000e+00°)	(-5.29812792368607e+02dB,0.00000000000000e+00°)	(-2.12296433727557e+02dB,-1.07621900103565e+01°)	(-1.17717933380289e+02dB,-5.38114522211310e+00°)	(-2.15818258908670e+02dB,-1.07621900103565e+01°)	(-2.12296433727557e+02dB,-1.07621900103565e+01°)	(-infdB,0.00000000000000e+00°)	(-4.85165318434632e+01dB,8.46188547778869e+01°)	(-2.00701733721148e+02dB,8.46188428374762e+01°)	(-4.28303073982801e+02dB,1.74627741746394e+02°)	(-2.58275826477617e+02dB,7.92378099896435e+01°)	(-2.37718094806905e+02dB,1.74618955080219e+02°)	(-2.46275833814277e+02dB,1.69237809989643e+02°)	(-3.94618339573128e+01dB,1.52644256236137e+01°)	(-4.00383643612371e+01dB,-5.38114522211310e+00°)	(-infdB,0.00000000000000e+00°)	(-2.46275833814277e+02dB,-1.07621900103565e+01°)	(-2.00701733721148e+02dB,-9.53811571627626e+01°)	(-4.00383643612370e+01dB,-5.38114522211310e+00°)	(-2.49797658995391e+02dB,-1.07621900103565e+01°)	(-2.40255233900998e+02dB,1.69237809989643e+02°)	(-2.49797658995391e+02dB,-1.07621900103565e+01°)	(-2.37718094806905e+02dB,-5.38104491978081e+00°)	(-3.94618339573128e+01dB,-1.64735574376386e+02°)	(-2.40255233900998e+02dB,-1.07621900103565e+01°)	(-2.00701733721148e+02dB,8.46188428372374e+01°)
2.81838293126444e+08	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.54701761199883e+00dB,-6.03316205570977e+00°)	(-2.54701761199883e+00dB,-6.03316205570977e+00°)	(-6.06884279311245e+00dB,-6.03316205570977e+00°)	(-infdB,0.00000000000000e+00°)	(-1.35169084964950e+02dB,8.39668245466611e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.12316190398173e+02dB,-1.20662116787914e+01°)	(-1.17727811898885e+02dB,-6.03316205570977e+00°)	(-2.15838015579287e+02dB,-1.20662116787914e+01°)	(-2.12316190398173e+02dB,-1.20662116787914e+01°)	(-infdB,0.00000000000000e+00°)	(-4.75264103620590e+01dB,8.39668379442902e+01°)	(-1.99711612239744e+02dB,8.39668245469291e+01°)	(-4.26312952812023e+02dB,1.73974737688961e+02°)	(-2.57295583148233e+02dB,7.79337883212086e+01°)	(-2.37727972958742e+02dB,1.73966950229666e+02°)	(-2.46295590484894e+02dB,1.67933788321209e+02°)	(-3.93341210144142e+01dB,1.68834284753527e+01°)	(-4.00482428798328e+01dB,-6.03316205570977e+00°)	(-infdB,0.00000000000000e+00°)	(-2.46295590484894e+02dB,-1.20662116787914e+01°)	(-1.99711612239744e+02dB,-9.60331754533389e+01°)	(-4.00482428798328e+01dB,-6.03316205570977e+00°)	(-2.49817415666007e+02dB,-1.20662116787914e+01°)	(-2.40274990571614e+02dB,1.67933788321209e+02°)	(-2.49817415666007e+02dB,-1.20662116787914e+01°)	(-2.37727972958742e+02dB,-6.03304977033364e+00°)	(-3.93341210144142e+01dB,-1.63116571524647e+02°)	(-2.40274990571614e+02dB,-1.20662116787914e+01°)	(-1.99711612239744e+02dB,8.39668245466611e+01°)
3.16227766016837e+08	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.55942206503374e+00dB,-6.76286655925135e+00°)	(-2.55942206503374e+00dB,-6.76286655925135e+00°)	(-6.08124724614736e+00dB,-6.76286655925135e+00°)	(-infdB,0.00000000000000e+00°)	(-1.34181489417985e+02dB,8.32371184083616e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.12340998845118e+02dB,-1.35256073268160e+01°)	(-1.17740216351920e+02dB,-6.76286655925135e+00°)	(-2.15862824026232e+02dB,-1.35256073268160e+01°)	(-2.12340998845118e+02dB,-1.35256073268160e+01°)	(-infdB,0.00000000000000e+00°)	(-4.65388148150939e+01dB,8.32371334407487e+01°)	(-1.98724016692778e+02dB,8.32371184086622e+01°)	(-4.24325357644064e+02dB,1.73244150889850e+02°)	(-2.56320391595179e+02dB,7.64743926731840e+01°)	(-2.37740376952417e+02dB,1.73237259067687e+02°)	(-2.46320398931839e+02dB,1.66474392673184e+02°)	(-3.91792850590830e+01dB,1.86140862511033e+01°)	(-4.00606473328677e+01dB,-6.76286655925135e+00°)	(-infdB,0.00000000000000e+00°)	(-2.46320398931839e+02dB,-1.35256073268160e+01°)	(-1.98724016692778e+02dB,-9.67628815916384e+01°)	(-4.00606473328677e+01dB,-6.76286655925135e+00°)	(-2.49842224112952e+02dB,-1.35256073268160e+01°)	(-2.40299799018559e+02dB,1.66474392673184e+02°)	(-2.49842224112952e+02dB,-1.35256073268160e+01°)	(-2.37740376952417e+02dB,-6.76274093231297e+00°)	(-3.91792850590830e+01dB,-1.61385913748897e+02°)	(-2.40299799018559e+02dB,-1.35256073268160e+01°)	(-1.98724016692778e+02dB,8.32371184083616e+01°)
3.54813389233574e+08	(0.00000000000000e+00dB,7.95138670365879e-16°)	(-2.57498813607213e+00dB,-7.57898171987981e+00°)	(-2.57498813607213e+00dB,-7.57898171987981e+00°)	(-6.09681331718575e+00dB,-7.57898171987981e+00°)	(-infdB,0.00000000000000e+00°)	(-1.33197055489024e+02dB,8.24210014135045e+01°)	(-infdB,0.00000000000000e+00°)	(-5.29812792368607e+02dB,1.80000000000000e+02°)	(-2.12372130412909e+02dB,-1.51578228041299e+01°)	(-1.17755782422958e+02dB,-7.57898171987981e+00°)	(-2.15893955594022e+02dB,-1.51578228041299e+01°)	(-2.12372130412909e+02dB,-1.51578228041299e+01°)	(-infdB,0.00000000000000e+00°)	(-4.55543808861323e+01dB,8.24210182801202e+01°)	(-1.97739582763817e+02dB,8.24210014138418e+01°)	(-4.22340924181227e+02dB,1.72427246695811e+02°)	(-2.55351523162969e+02dB,7.48421771958701e+01°)	(-2.37755942448869e+02dB,1.72421158731561e+02°)	(-2.46351530499629e+02dB,1.64842177195870e+02°)	(-3.89930711968016e+01dB,2.04438437084883e+01°)	(-4.00762134039061e+01dB,-7.57898171987981e+00°)	(-infdB,0.00000000000000e+00°)	(-2.46351530499629e+02dB,-1.51578228041299e+01°)	(-1.97739582763817e+02dB,-9.75789985864955e+01°)	(-4.00762134039061e+01dB,-7.57898171987981e+00°)	(-2.49873355680743e+02dB,-1.51578228041299e+01°)	(-2.40330930586349e+02dB,1.64842177195870e+02°)	(-2.49873355680743e+02dB,-1.51578228041299e+01°)	(-2.37755942448869e+02dB,-7.57884126843941e+00°)	(-3.89930711968016e+01dB,-1.59556156291512e+02°)	(-2.40330930586349e+02dB,-1.51578228041299e+01°)	(-1.97739582763817e+02dB,8.24210014135045e+01°)
3.98107170553496e+08	(0.00000000000000e+00dB,7.95138670365879e-16°)	(-2.59450565887328e+00dB,-8.49099449127474e+00°)	(-2.59450565887328e+00dB,-8.49099449127474e+00°)	(-6.11633083998691e+00dB,-8.49099449127474e+00°)	(-infdB,0.00000000000000e+00°)	(-1.32216573011825e+02dB,8.15089865840712e+01°)	(-infdB,0.00000000000000e+00°)	(-5.41853992195166e+02dB,9.00000000000000e+01°)	(-2.12411164741355e+02dB,-1.69818318943197e+01°)	(-1.17775299945759e+02dB,-8.49099449127474e+00°)	(-2.15932989922468e+02dB,-1.69818318943197e+01°)	(-2.12411164741355e+02dB,-1.69818318943197e+01°)	(-infdB,0.00000000000000e+00°)	(-4.45738984089335e+01dB,8.15090055087253e+01°)	(-1.96759100286618e+02dB,8.15089865844496e+01°)	(-4.20360442279834e+02dB,1.71514527740711e+02°)	(-2.54390557491415e+02dB,7.30181681056803e+01°)	(-2.37775459254129e+02dB,1.71509162391218e+02°)	(-2.46390564828075e+02dB,1.63018168105680e+02°)	(-3.87712077148603e+01dB,2.23530188933485e+01°)	(-4.00957309267073e+01dB,-8.49099449127474e+00°)	(-infdB,0.00000000000000e+00°)	(-2.46390564828075e+02dB,-1.69818318943197e+01°)	(-1.96759100286618e+02dB,-9.84910134159289e+01°)	(-4.00957309267073e+01dB,-8.49099449127474e+00°)	(-2.49912390009189e+02dB,-1.69818318943197e+01°)	(-2.40369964914796e+02dB,1.63018168105680e+02°)	(-2.49912390009189e+02dB,-1.69818318943197e+01°)	(-2.37775459254129e+02dB,-8.49083760878208e+00°)	(-3.87712077148603e+01dB,-1.57646981106651e+02°)	(-2.40369964914796e+02dB,-1.69818318943197e+01°)	(-1.96759100286618e+02dB,8.15089865840712e+01°)
4.46683592150961e+08	(0.00000000000000e+00dB,7.95138670365879e-16°)	(-2.61895269753828e+00dB,-9.50913380789741e+00°)	(-2.61895269753828e+00dB,-9.50913380789741e+00°)	(-6.14077787865191e+00dB,-9.50913380789741e+00°)	(-infdB,0.00000000000000e+00°)	(-1.31241020050490e+02dB,8.04908449582914e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.12460057924949e+02dB,-1.90180923492656e+01°)	(-1.17799746984424e+02dB,-9.50913380789741e+00°)	(-2.15981883106062e+02dB,-1.90180923492656e+01°)	(-2.12460057924949e+02dB,-1.90180923492656e+01°)	(-infdB,0.00000000000000e+00°)	(-4.35983454475985e+01dB,8.04908661921026e+01°)	(-1.95783547325283e+02dB,8.04908449587161e+01°)	(-4.18384890031127e+02dB,1.70495755799073e+02°)	(-2.53439450675009e+02dB,7.09819076507344e+01°)	(-2.37799905398560e+02dB,1.70491041229087e+02°)	(-2.46439458011669e+02dB,1.60981907650734e+02°)	(-3.85096895285617e+01dB,2.43139783891490e+01°)	(-4.01201779653723e+01dB,-9.50913380789741e+00°)	(-infdB,0.00000000000000e+00°)	(-2.46439458011669e+02dB,-1.90180923492656e+01°)	(-1.95783547325283e+02dB,-9.95091550417086e+01°)	(-4.01201779653723e+01dB,-9.50913380789741e+00°)	(-2.49961283192783e+02dB,-1.90180923492656e+01°)	(-2.40418858098390e+02dB,1.60981907650734e+02°)	(-2.49961283192783e+02dB,-1.90180923492656e+01°)	(-2.37799905398560e+02dB,-9.50895877091324e+00°)	(-3.85096895285617e+01dB,-1.55686021610851e+02°)	(-2.40418858098390e+02dB,-1.90180923492656e+01°)	(-1.95783547325283e+02dB,8.04908449582914e+01°)
5.01187233627270e+08	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.64953530098032e+00dB,-1.06443047955626e+01°)	(-2.64953530098032e+00dB,-1.06443047955626e+01°)	(-6.17136048209394e+00dB,-1.06443047955626e+01°)	(-infdB,0.00000000000000e+00°)	(-1.30271602653932e+02dB,7.93556713797094e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.12521222020879e+02dB,-2.12884143187621e+01°)	(-1.17830329587866e+02dB,-1.06443047955626e+01°)	(-2.16043047201993e+02dB,-2.12884143187621e+01°)	(-2.12521222020879e+02dB,-2.12884143187621e+01°)	(-infdB,0.00000000000000e+00°)	(-4.26289280510405e+01dB,7.93556952044374e+01°)	(-1.94814129928726e+02dB,7.93556713801859e+01°)	(-4.16415473516502e+02dB,1.69360017460102e+02°)	(-2.52500614770939e+02dB,6.87115856812379e+01°)	(-2.37830486890404e+02dB,1.69355890221054e+02°)	(-2.46500622107599e+02dB,1.58711585681238e+02°)	(-3.82051303521683e+01dB,2.62908635077004e+01°)	(-4.01507605688143e+01dB,-1.06443047955626e+01°)	(-infdB,0.00000000000000e+00°)	(-2.46500622107599e+02dB,-2.12884143187621e+01°)	(-1.94814129928726e+02dB,-1.00644328620291e+02°)	(-4.01507605688143e+01dB,-1.06443047955626e+01°)	(-2.50022447288713e+02dB,-2.12884143187621e+01°)	(-2.40480022194320e+02dB,1.58711585681238e+02°)	(-2.50022447288713e+02dB,-2.12884143187621e+01°)	(-2.37830486890404e+02dB,-1.06441097789461e+01°)	(-3.82051303521683e+01dB,-1.53709136492300e+02°)	(-2.40480022194320e+02dB,-2.12884143187621e+01°)	(-1.94814129928726e+02dB,7.93556713797094e+01°)
5.62341325190346e+08	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.68773280151661e+00dB,-1.19079614067483e+01°)	(-2.68773280151661e+00dB,-1.19079614067483e+01°)	(-6.20955798263023e+00dB,-1.19079614067483e+01°)	(-infdB,0.00000000000000e+00°)	(-1.29309800154469e+02dB,7.80920118614672e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.12597615645360e+02dB,-2.38157056328605e+01°)	(-1.17868527088402e+02dB,-1.19079614067483e+01°)	(-2.16119440826474e+02dB,-2.38157056328605e+01°)	(-2.12597615645360e+02dB,-2.38157056328605e+01°)	(-infdB,0.00000000000000e+00°)	(-4.16671255515768e+01dB,7.80920385932517e+01°)	(-1.93852327429262e+02dB,7.80920118620019e+01°)	(-4.14453672106797e+02dB,1.68095851392716e+02°)	(-2.51577008395421e+02dB,6.61842943671395e+01°)	(-2.37868683013508e+02dB,1.68092255489448e+02°)	(-2.46577015732081e+02dB,1.56184294367139e+02°)	(-3.78551542442285e+01dB,2.82400958366413e+01°)	(-4.01889580693506e+01dB,-1.19079614067483e+01°)	(-infdB,0.00000000000000e+00°)	(-2.46577015732081e+02dB,-2.38157056328605e+01°)	(-1.93852327429262e+02dB,-1.01907988138533e+02°)	(-4.01889580693506e+01dB,-1.19079614067483e+01°)	(-2.50098840913194e+02dB,-2.38157056328605e+01°)	(-2.40556415818801e+02dB,1.56184294367139e+02°)	(-2.50098840913194e+02dB,-2.38157056328605e+01°)	(-2.37868683013508e+02dB,-1.19077445105519e+01°)	(-3.78551542442285e+01dB,-1.51759904163359e+02°)	(-2.40556415818801e+02dB,-2.38157056328605e+01°)	(-1.93852327429262e+02dB,7.80920118614672e+01°)
6.30957344480190e+08	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.73534777498056e+00dB,-1.33118954373220e+01°)	(-2.73534777498056e+00dB,-1.33118954373220e+01°)	(-6.25717295609419e+00dB,-1.33118954373220e+01°)	(-infdB,0.00000000000000e+00°)	(-1.28357415127933e+02dB,7.66880745691225e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.12692843893234e+02dB,-2.66235498509776e+01°)	(-1.17916142061866e+02dB,-1.33118954373220e+01°)	(-2.16214669074348e+02dB,-2.66235498509776e+01°)	(-2.12692843893234e+02dB,-2.66235498509776e+01°)	(-infdB,0.00000000000000e+00°)	(-4.07147405250408e+01dB,7.66881045626780e+01°)	(-1.92899942402726e+02dB,7.66880745697224e+01°)	(-4.12501288422921e+02dB,1.66691459243996e+02°)	(-2.50672236643294e+02dB,6.33764501490224e+01°)	(-2.37916296286815e+02dB,1.66688345270678e+02°)	(-2.46672243979954e+02dB,1.53376450149022e+02°)	(-3.74587791403414e+01dB,3.01118043950862e+01°)	(-4.02365730428146e+01dB,-1.33118954373220e+01°)	(-infdB,0.00000000000000e+00°)	(-2.46672243979954e+02dB,-2.66235498509776e+01°)	(-1.92899942402726e+02dB,-1.03311925430878e+02°)	(-4.02365730428146e+01dB,-1.33118954373220e+01°)	(-2.50194069161068e+02dB,-2.66235498509776e+01°)	(-2.40651644066675e+02dB,1.53376450149022e+02°)	(-2.50194069161068e+02dB,-2.66235498509776e+01°)	(-2.37916296286815e+02dB,-1.33116547293223e+01°)	(-3.74587791403414e+01dB,-1.49888195604914e+02°)	(-2.40651644066675e+02dB,-2.66235498509776e+01°)	(-1.92899942402726e+02dB,7.66880745691225e+01°)
7.07945784384135e+08	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.79455859402131e+00dB,-1.48679160212762e+01°)	(-2.79455859402131e+00dB,-1.48679160212762e+01°)	(-6.31638377513493e+00dB,-1.48679160212762e+01°)	(-infdB,0.00000000000000e+00°)	(-1.27416625946974e+02dB,7.51320503254011e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.12811263444406e+02dB,-2.97355652714943e+01°)	(-1.17975352880907e+02dB,-1.48679160212762e+01°)	(-2.16333088625520e+02dB,-2.97355652714943e+01°)	(-2.12811263444406e+02dB,-2.97355652714943e+01°)	(-infdB,0.00000000000000e+00°)	(-3.97739513440815e+01dB,7.51320839787238e+01°)	(-1.91959153221767e+02dB,7.51320503260741e+01°)	(-4.10560500889304e+02dB,1.65135026073608e+02°)	(-2.49790656194466e+02dB,6.02644347285057e+01°)	(-2.37975505017490e+02dB,1.65132350400394e+02°)	(-2.46790663531126e+02dB,1.50264434728506e+02°)	(-3.70167345553421e+01dB,3.18521635841458e+01°)	(-4.02957838618553e+01dB,-1.48679160212762e+01°)	(-infdB,0.00000000000000e+00°)	(-2.46790663531126e+02dB,-2.97355652714943e+01°)	(-1.91959153221767e+02dB,-1.04867949674599e+02°)	(-4.02957838618553e+01dB,-1.48679160212762e+01°)	(-2.50312488712240e+02dB,-2.97355652714943e+01°)	(-2.40770063617847e+02dB,1.50264434728506e+02°)	(-2.50312488712240e+02dB,-2.97355652714943e+01°)	(-2.37975505017490e+02dB,-1.48676495996061e+01°)	(-3.70167345553421e+01dB,-1.48147836415854e+02°)	(-2.40770063617847e+02dB,-2.97355652714943e+01°)	(-1.91959153221767e+02dB,7.51320503254011e+01°)
7.94328234724278e+08	(0.00000000000000e+00dB,1.59027734073176e-15°)	(-2.86797077248628e+00dB,-1.65873915265629e+01°)	(-2.86797077248628e+00dB,-1.65873915265629e+01°)	(-6.38979595359990e+00dB,-1.65873915265629e+01°)	(-infdB,0.00000000000000e+00°)	(-1.26490038125439e+02dB,7.34125707137879e+01°)	(-infdB,0.00000000000000e+00°)	(-5.35833392281887e+02dB,-9.00000000000000e+01°)	(-2.12958085253247e+02dB,-3.31744887481390e+01°)	(-1.18048765059372e+02dB,-1.65873915265629e+01°)	(-2.16479910434361e+02dB,-3.31744887481390e+01°)	(-2.12958085253247e+02dB,-3.31744887481390e+01°)	(-infdB,0.00000000000000e+00°)	(-3.88473635225465e+01dB,7.34126084734371e+01°)	(-1.91032565400233e+02dB,7.34125707145431e+01°)	(-4.08633915077794e+02dB,1.63415178400030e+02°)	(-2.48937478003307e+02dB,5.68255112518610e+01°)	(-2.38048914645930e+02dB,1.63412902392975e+02°)	(-2.46937485339968e+02dB,1.46825511251861e+02°)	(-3.65316588834662e+01dB,3.34064477945311e+01°)	(-4.03691960403203e+01dB,-1.65873915265629e+01°)	(-infdB,0.00000000000000e+00°)	(-2.46937485339968e+02dB,-3.31744887481390e+01°)	(-1.91032565400233e+02dB,-1.06587429286212e+02°)	(-4.03691960403203e+01dB,-1.65873915265629e+01°)	(-2.50459310521081e+02dB,-3.31744887481390e+01°)	(-2.40916885426688e+02dB,1.46825511251861e+02°)	(-2.50459310521081e+02dB,-3.31744887481390e+01°)	(-2.38048914645930e+02dB,-1.65870976070250e+01°)	(-3.65316588834662e+01dB,-1.46593552205469e+02°)	(-2.40916885426688e+02dB,-3.31744887481390e+01°)	(-1.91032565400233e+02dB,7.34125707137879e+01°)
8.91250938133741e+08	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.95866095448003e+00dB,-1.84806273674449e+01°)	(-2.95866095448003e+00dB,-1.84806273674449e+01°)	(-6.48048613559365e+00dB,-1.84806273674449e+01°)	(-infdB,0.00000000000000e+00°)	(-1.25580728307434e+02dB,7.15193302655319e+01°)	(-infdB,0.00000000000000e+00°)	(-infdB,0.00000000000000e+00°)	(-2.13139462528576e+02dB,-3.69609313432729e+01°)	(-1.18139455241366e+02dB,-1.84806273674449e+01°)	(-2.16661287709690e+02dB,-3.69609313432729e+01°)	(-2.13139462528576e+02dB,-3.69609313432729e+01°)	(-infdB,0.00000000000000e+00°)	(-3.79380537045402e+01dB,7.15193726325551e+01°)	(-1.90123255582227e+02dB,7.15193302663792e+01°)	(-4.06724607695279e+02dB,1.61521606341591e+02°)	(-2.48118855278636e+02dB,5.30390686567271e+01°)	(-2.38139601736670e+02dB,1.61519695600628e+02°)	(-2.47118862615297e+02dB,1.43039068656727e+02°)	(-3.60081400145130e+01dB,3.47224559038004e+01°)	(-4.04598862223140e+01dB,-1.84806273674449e+01°)	(-infdB,0.00000000000000e+00°)	(-2.47118862615297e+02dB,-3.69609313432729e+01°)	(-1.90123255582227e+02dB,-1.08480669734468e+02°)	(-4.04598862223140e+01dB,-1.84806273674449e+01°)	(-2.50640687796410e+02dB,-3.69609313432729e+01°)	(-2.41098262702017e+02dB,1.43039068656727e+02°)	(-2.50640687796410e+02dB,-3.69609313432729e+01°)	(-2.38139601736670e+02dB,-1.84803043993717e+01°)	(-3.60081400145130e+01dB,-1.45277544096200e+02°)	(-2.41098262702017e+02dB,-3.69609313432729e+01°)	(-1.90123255582227e+02dB,7.15193302655319e+01°)
