time	V(in1)	V(in2)	V(in3)	V(in4)	V(out1)	V(out2)	V(out3)	V(out4)	I(L1)	I(L2)	I(L3)	I(L4)	I(R1)	I(R2)	I(R3)	I(R4)	I(R_in2)	I(R_in4)	I(Vsource)	I(Vsource2)	L1:flux	L2:flux	L3:flux	L4:flux
3.700000000000001e-08	0.000000e+00	-1.000000e-04	0.000000e+00	-1.000000e-09	2.000000e-02	1.000000e-04	2.000000e-02	1.000000e-09	4.000000e-04	2.000000e-06	4.000000e-04	2.000000e-11	4.000000e-04	2.000000e-06	4.000000e-04	2.000000e-11	-2.000000e-06	-2.000000e-11	-4.000000e-04	-4.000000e-04	4.200220e-13	6.400000e-15	4.200000e-13	6.400000e-20
3.701976548740077e-08	0.000000e+00	-6.971015e-05	0.000000e+00	-6.971123e-10	7.199872e-03	6.971015e-05	7.199656e-03	6.971123e-10	1.439974e-04	1.394203e-06	1.439931e-04	1.394225e-11	1.439974e-04	1.394203e-06	1.439931e-04	1.394225e-11	-1.394203e-06	-1.394225e-11	-1.439974e-04	-1.439931e-04	1.512126e-13	3.045596e-15	1.511928e-13	3.045575e-20
3.703228979741926e-08	0.000000e+00	-3.925074e-05	0.000000e+00	-3.925193e-10	3.892476e-03	3.925074e-05	3.892114e-03	3.925193e-10	7.784952e-05	7.850148e-07	7.784228e-05	7.850386e-12	7.784952e-05	7.850148e-07	7.784228e-05	7.850386e-12	-7.850148e-07	-7.850386e-12	-7.784952e-05	-7.784228e-05	8.175064e-14	1.680936e-15	8.173439e-14	1.680886e-20
3.703915876973810e-08	0.000000e+00	-2.853150e-05	0.000000e+00	-2.853209e-10	2.798328e-03	2.853150e-05	2.797971e-03	2.853209e-10	5.596656e-05	5.706301e-07	5.595942e-05	5.706418e-12	5.596656e-05	5.706301e-07	5.595942e-05	5.706418e-12	-5.706301e-07	-5.706418e-12	-5.596656e-05	-5.595942e-05	5.877116e-14	1.215342e-15	5.875739e-14	1.215280e-20
3.704822861157312e-08	0.000000e+00	-1.859128e-05	0.000000e+00	-1.859124e-10	1.804465e-03	1.859128e-05	1.804149e-03	1.859124e-10	3.608931e-05	3.718255e-07	3.608299e-05	3.718248e-12	3.608931e-05	3.718255e-07	3.608299e-05	3.718248e-12	-3.718255e-07	-3.718248e-12	-3.608931e-05	-3.608299e-05	3.789786e-14	7.879458e-16	3.788714e-14	7.878787e-21
3.705783198126880e-08	0.000000e+00	-1.175499e-05	0.000000e+00	-1.175458e-10	1.132903e-03	1.175499e-05	1.132646e-03	1.175458e-10	2.265806e-05	2.350998e-07	2.265292e-05	2.350917e-12	2.265806e-05	2.350998e-07	2.265292e-05	2.350917e-12	-2.350998e-07	-2.350917e-12	-2.265806e-05	-2.265292e-05	2.379355e-14	4.965194e-16	2.378557e-14	4.964565e-21
3.706748672158272e-08	0.000000e+00	-7.393696e-06	0.000000e+00	-7.393147e-11	7.094403e-04	7.393696e-06	7.092425e-04	7.393147e-11	1.418881e-05	1.478739e-07	1.418485e-05	1.478630e-12	1.418881e-05	1.478739e-07	1.418485e-05	1.478630e-12	-1.478739e-07	-1.478630e-12	-1.418881e-05	-1.418485e-05	1.489987e-14	3.116438e-16	1.489409e-14	3.115902e-21
3.707766615871202e-08	0.000000e+00	-4.522177e-06	0.000000e+00	-4.521630e-11	4.326619e-04	4.522177e-06	4.325170e-04	4.521630e-11	8.653237e-06	9.044354e-08	8.650341e-06	9.043260e-13	8.653237e-06	9.044354e-08	8.650341e-06	9.043260e-13	-9.044354e-08	-9.043260e-13	-8.653237e-06	-8.650341e-06	9.086894e-15	1.903469e-16	9.082857e-15	1.903044e-21
3.708745971743542e-08	0.000000e+00	-2.816841e-06	0.000000e+00	-2.816365e-11	2.690537e-04	2.816841e-06	2.689492e-04	2.816365e-11	5.381075e-06	5.633682e-08	5.378983e-06	5.632730e-13	5.381075e-06	5.633682e-08	5.378983e-06	5.632730e-13	-5.633682e-08	-5.632730e-13	-5.381075e-06	-5.378983e-06	5.650748e-15	1.184718e-16	5.647932e-15	1.184393e-21
3.709792615441588e-08	0.000000e+00	-1.694948e-06	0.000000e+00	-1.694570e-11	1.617170e-04	1.694948e-06	1.616448e-04	1.694570e-11	3.234341e-06	3.389896e-08	3.232895e-06	3.389140e-13	3.234341e-06	3.389896e-08	3.232895e-06	3.389140e-13	-3.389896e-08	-3.389140e-13	-3.234341e-06	-3.232895e-06	3.396430e-15	7.124943e-17	3.394540e-15	7.122594e-22
3.711061105279591e-08	0.000000e+00	-9.094018e-07	0.000000e+00	-9.091356e-12	8.669846e-05	9.094018e-07	8.665341e-05	9.091356e-12	1.733969e-06	1.818804e-08	1.733068e-06	1.818271e-13	1.733969e-06	1.818804e-08	1.733068e-06	1.818271e-13	-1.818804e-08	-1.818271e-13	-1.733969e-06	-1.733068e-06	1.820868e-15	3.821352e-17	1.819722e-15	3.819820e-22
3.712567084672767e-08	0.000000e+00	-4.296094e-07	0.000000e+00	-4.294458e-12	4.093750e-05	4.296094e-07	4.091253e-05	4.294458e-12	8.187501e-07	8.592189e-09	8.182507e-07	8.588915e-14	8.187501e-07	8.592189e-09	8.182507e-07	8.588915e-14	-8.592189e-09	-8.588915e-14	-8.187501e-07	-8.182507e-07	8.597821e-16	1.804828e-17	8.591632e-16	1.803944e-22
3.714426276304664e-08	0.000000e+00	-1.660292e-07	0.000000e+00	-1.659461e-12	1.581704e-05	1.660292e-07	1.580547e-05	1.659461e-12	3.163407e-07	3.320584e-09	3.161095e-07	3.318922e-14	3.163407e-07	3.320584e-09	3.161095e-07	3.318922e-14	-3.320584e-09	-3.318922e-14	-3.163407e-07	-3.161095e-07	3.321943e-16	6.974219e-18	3.319150e-16	6.969963e-23
3.716733695820335e-08	0.000000e+00	-4.829890e-08	0.000000e+00	-4.826639e-13	4.600932e-06	4.829890e-08	4.596773e-06	4.826639e-13	9.201863e-08	9.659780e-10	9.193547e-08	9.653279e-15	9.201863e-08	9.659780e-10	9.193547e-08	9.653279e-15	-9.659780e-10	-9.653279e-15	-9.201863e-08	-9.193547e-08	9.663019e-17	2.028772e-18	9.653224e-17	2.027183e-23
3.719825764114786e-08	0.000000e+00	-7.340875e-09	0.000000e+00	-7.333342e-14	6.992968e-07	7.340875e-09	6.984179e-07	7.333342e-14	1.398594e-08	1.468175e-10	1.396836e-08	1.466668e-15	1.398594e-08	1.468175e-10	1.396836e-08	1.466668e-15	-1.468175e-10	-1.466668e-15	-1.398594e-08	-1.396836e-08	1.468685e-17	3.083516e-19	1.466678e-17	3.080013e-24
3.724188165722572e-08	0.000000e+00	1.388154e-10	0.000000e+00	1.390760e-15	-1.322501e-08	-1.388154e-10	-1.324677e-08	-1.390760e-15	-2.645001e-10	-2.776309e-12	-2.649355e-10	-2.781521e-17	-2.645001e-10	-2.776309e-12	-2.649355e-10	-2.781521e-17	2.776309e-12	2.781521e-17	2.645001e-10	2.649355e-10	-2.777557e-19	-5.831191e-21	-2.781822e-19	-5.841495e-26
3.729070978222572e-08	0.000000e+00	-1.042347e-11	0.000000e+00	-1.045064e-16	9.934845e-10	1.042347e-11	9.958437e-10	1.045064e-16	1.986969e-11	2.084693e-13	1.991688e-11	2.090128e-18	1.986969e-11	2.084693e-13	1.991688e-11	2.090128e-18	-2.084693e-13	-2.090128e-18	-1.986969e-11	-1.991688e-11	2.086547e-20	4.379480e-22	2.091272e-20	4.390413e-27
3.733953790722573e-08	0.000000e+00	7.812935e-13	0.000000e+00	7.839051e-18	-7.463224e-11	-7.812935e-13	-7.486388e-11	-7.839051e-18	-1.492645e-12	-1.562587e-14	-1.497278e-12	-1.567810e-19	-1.492645e-12	-1.562587e-14	-1.497278e-12	-1.567810e-19	1.562587e-14	1.567810e-19	1.492645e-12	1.497278e-12	-1.567449e-21	-3.286123e-23	-1.572141e-21	-3.296733e-28
3.738836603222573e-08	0.000000e+00	-5.803488e-14	0.000000e+00	-5.827364e-19	5.606512e-12	5.803488e-14	5.627992e-12	5.827364e-19	1.121302e-13	1.160698e-15	1.125598e-13	1.165473e-20	1.121302e-13	1.160698e-15	1.125598e-13	1.165473e-20	-1.160698e-15	-1.165473e-20	-1.121302e-13	-1.125598e-13	1.177495e-22	2.454135e-24	1.181878e-22	2.463898e-29
3.743719415722573e-08	0.000000e+00	4.110692e-15	0.000000e+00	4.131762e-20	-4.211759e-13	-4.110692e-15	-4.230917e-13	-4.131762e-20	-8.423519e-15	-8.221384e-17	-8.461835e-15	-8.263524e-22	-8.423519e-15	-8.221384e-17	-8.461835e-15	-8.263524e-22	8.221384e-17	8.263524e-22	8.423519e-15	8.461835e-15	-8.845599e-24	-1.788822e-25	-8.884926e-24	-1.797480e-30
3.748602228222573e-08	0.000000e+00	-2.144698e-16	0.000000e+00	-2.162814e-21	3.164151e-14	2.144698e-16	3.180648e-14	2.162814e-21	6.328302e-16	4.289397e-18	6.361297e-16	4.325627e-23	6.328302e-16	4.289397e-18	6.361297e-16	4.325627e-23	-4.289397e-18	-4.325627e-23	-6.328302e-16	-6.361297e-16	6.645189e-25	1.136305e-26	6.679362e-25	1.143755e-31
3.753485040722573e-08	0.000000e+00	-1.962808e-17	0.000000e+00	-1.947063e-22	-2.377749e-15	1.962808e-17	-2.391095e-15	1.947063e-22	-4.755497e-17	3.925616e-19	-4.782189e-17	3.894125e-24	-4.755497e-17	3.925616e-19	-4.782189e-17	3.894125e-24	-3.925616e-19	-3.894125e-24	4.755497e-17	4.782189e-17	-4.992840e-26	-6.750939e-29	-5.021299e-26	-7.377608e-34
3.758367853222573e-08	0.000000e+00	1.501501e-17	0.000000e+00	1.499741e-22	1.789182e-16	-1.501501e-17	1.797537e-16	-1.499741e-22	3.578365e-18	-3.003001e-19	3.595074e-18	-2.999482e-24	3.578365e-18	-3.003001e-19	3.595074e-18	-2.999482e-24	3.003001e-19	2.999482e-24	-3.578365e-18	-3.595074e-18	3.753980e-27	-2.927573e-28	3.774828e-27	-2.921948e-33
3.763250665722573e-08	0.000000e+00	-6.258015e-18	0.000000e+00	-6.253709e-23	-1.355347e-17	6.258015e-18	-1.351322e-17	6.253709e-23	-2.710694e-19	1.251603e-19	-2.702645e-19	1.250742e-24	-2.710694e-19	1.251603e-19	-2.702645e-19	1.250742e-24	-1.251603e-19	-1.250742e-24	2.710694e-19	2.702645e-19	-2.832461e-28	1.348301e-28	-2.837777e-28	1.347438e-33
3.768133478222573e-08	0.000000e+00	2.413728e-18	0.000000e+00	2.411844e-23	1.060909e-18	-2.413728e-18	1.015875e-18	-2.411844e-23	2.121817e-20	-4.827456e-20	2.031749e-20	-4.823689e-25	2.121817e-20	-4.827456e-20	2.031749e-20	-4.823689e-25	4.827456e-20	4.823689e-25	-2.121817e-20	-2.031749e-20	2.174806e-29	-5.287923e-29	2.133337e-29	-5.284724e-34
3.773016290722574e-08	0.000000e+00	-9.176966e-19	0.000000e+00	-9.167916e-24	-9.589369e-20	9.176966e-19	-7.636972e-20	9.167916e-24	-1.917874e-21	1.835393e-20	-1.527394e-21	1.833583e-25	-1.917874e-21	1.835393e-20	-1.527394e-21	1.833583e-25	-1.835393e-20	-1.833583e-25	1.917874e-21	1.527394e-21	-1.811874e-30	2.016919e-29	-1.603764e-30	2.015338e-34
3.777899103222574e-08	0.000000e+00	3.479270e-19	0.000000e+00	3.475038e-24	1.334001e-20	-3.479270e-19	5.741196e-21	-3.475038e-24	2.668003e-22	-6.958540e-21	1.148239e-22	-6.950076e-26	2.668003e-22	-6.958540e-21	1.148239e-22	-6.950076e-26	6.958540e-21	6.950076e-26	-2.668003e-22	-1.148239e-22	2.035964e-31	-7.651593e-30	1.205651e-31	-7.643878e-35
3.782781915722574e-08	0.000000e+00	-1.318365e-19	0.000000e+00	-1.316450e-24	-3.326978e-21	1.318365e-19	-4.316020e-22	1.316450e-24	-6.653957e-23	2.636729e-21	-8.632040e-24	2.632901e-26	-6.653957e-23	2.636729e-21	-8.632040e-24	2.632901e-26	-2.636729e-21	-2.632901e-26	6.653957e-23	8.632040e-24	-4.086253e-32	2.899703e-30	-9.063642e-33	2.896100e-35
3.787664728222574e-08	0.000000e+00	4.994995e-20	0.000000e+00	4.986560e-25	1.130741e-21	-4.994995e-20	3.244625e-23	-4.986560e-25	2.261481e-23	-9.989989e-22	6.489251e-25	-9.973121e-27	2.261481e-23	-9.989989e-22	6.489251e-25	-9.973121e-27	9.989989e-22	9.973121e-27	-2.261481e-23	-6.489251e-25	1.275656e-32	-1.098661e-30	6.813714e-34	-1.097036e-35
3.792547540722574e-08	0.000000e+00	-1.892453e-20	0.000000e+00	-1.888809e-25	-4.186545e-22	1.892453e-20	-2.439190e-24	1.888809e-25	-8.373091e-24	3.784906e-22	-4.878381e-26	3.777618e-27	-8.373091e-24	3.784906e-22	-4.878381e-26	3.777618e-27	-3.784906e-22	-3.777618e-27	8.373091e-24	4.878381e-26	-4.628349e-33	4.162517e-31	-5.122300e-35	4.155375e-36
3.797430353222574e-08	0.000000e+00	7.169901e-21	0.000000e+00	7.154398e-26	1.578825e-22	-7.169901e-21	1.833694e-25	-7.154398e-26	3.157651e-24	-1.433980e-22	3.667388e-27	-1.430880e-27	3.157651e-24	-1.433980e-22	3.667388e-27	-1.430880e-27	1.433980e-22	1.430880e-27	-3.157651e-24	-3.667388e-27	1.738155e-33	-1.577047e-31	3.850757e-36	-1.573967e-36
3.802313165722574e-08	0.000000e+00	-2.716445e-21	0.000000e+00	-2.709928e-26	-5.976160e-23	2.716445e-21	-1.378504e-26	2.709928e-26	-1.195232e-24	5.432890e-23	-2.757008e-28	5.419856e-28	-1.195232e-24	5.432890e-23	-2.757008e-28	5.419856e-28	-5.432890e-23	-5.419856e-28	1.195232e-24	2.757008e-28	-6.573757e-34	5.974924e-32	-2.894858e-37	5.961841e-37
3.807195978222574e-08	0.000000e+00	1.029174e-21	0.000000e+00	1.026461e-26	2.263761e-23	-1.029174e-21	1.036311e-27	-1.026461e-26	4.527523e-25	-2.058347e-23	2.072621e-29	-2.052921e-28	4.527523e-25	-2.058347e-23	2.072621e-29	-2.052921e-28	2.058347e-23	2.052921e-28	-4.527523e-25	-2.072621e-29	2.489717e-34	-2.263706e-32	2.176250e-38	-2.258214e-37
3.812078790722574e-08	0.000000e+00	-3.899207e-22	0.000000e+00	-3.888006e-27	-8.576351e-24	3.899207e-22	-7.790672e-29	3.888006e-27	-1.715270e-25	7.798414e-24	-1.558134e-30	7.776012e-29	-1.715270e-25	7.798414e-24	-1.558134e-30	7.776012e-29	-7.798414e-24	-7.776012e-29	1.715270e-25	1.558134e-30	-9.432083e-35	8.576455e-33	-1.636033e-39	8.553613e-38
3.816961603222575e-08	0.000000e+00	1.477284e-22	0.000000e+00	1.472691e-27	3.249280e-24	-1.477284e-22	5.857001e-30	-1.472691e-27	6.498560e-26	-2.954568e-24	1.171400e-31	-2.945381e-29	6.498560e-26	-2.954568e-24	1.171400e-31	-2.945381e-29	2.954568e-24	2.945381e-29	-6.498560e-26	-1.171400e-31	3.573463e-35	-3.249342e-33	1.229934e-40	-3.239919e-38
3.821844415722575e-08	0.000000e+00	-5.596952e-23	0.000000e+00	-5.578226e-28	-1.231046e-24	5.596952e-23	-4.404062e-31	5.578226e-28	-2.462091e-26	1.119390e-24	-8.808123e-33	1.115645e-29	-2.462091e-26	1.119390e-24	-8.808123e-33	1.115645e-29	-1.119390e-24	-1.115645e-29	2.462091e-26	8.808123e-33	-1.353866e-35	1.231071e-33	-9.247169e-42	1.227210e-38
3.826727228222575e-08	0.000000e+00	2.120505e-23	0.000000e+00	2.112908e-28	4.664034e-25	-2.120505e-23	3.314538e-32	-2.112908e-28	9.328068e-27	-4.241010e-25	6.629075e-34	-4.225817e-30	9.328068e-27	-4.241010e-25	6.629075e-34	-4.225817e-30	4.241010e-25	4.225817e-30	-9.328068e-27	-6.629075e-34	5.129360e-36	-4.664132e-34	6.950440e-43	-4.648398e-39
3.831610040722575e-08	0.000000e+00	-8.033909e-24	0.000000e+00	-8.003229e-29	-1.767052e-25	8.033909e-24	-2.505860e-33	8.003229e-29	-3.534104e-27	1.606782e-25	-5.011721e-35	1.600646e-30	-3.534104e-27	1.606782e-25	-5.011721e-35	1.600646e-30	-1.606782e-25	-1.600646e-30	3.534104e-27	5.011721e-35	-1.943349e-36	1.767089e-34	-5.184804e-44	1.760711e-39
3.836492853222575e-08	0.000000e+00	3.043789e-24	0.000000e+00	3.031446e-29	6.694791e-26	-3.043789e-24	1.937269e-34	-3.031446e-29	1.338958e-27	-6.087579e-26	3.874539e-36	-6.062891e-31	1.338958e-27	-6.087579e-26	3.874539e-36	-6.062891e-31	6.087579e-26	6.062891e-31	-1.338958e-27	-3.874539e-36	7.362723e-37	-6.694931e-35	4.203895e-45	-6.669186e-40
3.841375665722575e-08	0.000000e+00	-1.153194e-24	0.000000e+00	-1.148245e-29	-2.536440e-26	1.153194e-24	-1.658845e-35	1.148245e-29	-5.072881e-28	2.306387e-26	-3.317690e-37	2.296489e-31	-5.072881e-28	2.306387e-26	-3.317690e-37	2.296489e-31	-2.306387e-26	-2.296489e-31	5.072881e-28	3.317690e-37	-2.789499e-37	2.536494e-35	0.000000e+00	2.526135e-40
3.846258478222575e-08	0.000000e+00	4.369079e-25	0.000000e+00	4.349296e-30	9.609756e-27	-4.369079e-25	2.013998e-36	-4.349296e-30	1.921951e-28	-8.738159e-27	4.027997e-38	-8.698592e-32	1.921951e-28	-8.738159e-27	4.027997e-38	-8.698592e-32	8.738159e-27	8.698592e-32	-1.921951e-28	-4.027997e-38	1.056851e-37	-9.609957e-36	0.000000e+00	-9.568486e-41
3.851141290722575e-08	0.000000e+00	-1.655303e-25	0.000000e+00	-1.647417e-30	-3.640827e-27	1.655303e-25	-4.419046e-37	1.647417e-30	-7.281653e-29	3.310607e-27	-8.838093e-39	3.294834e-32	-7.281653e-29	3.310607e-27	-8.838093e-39	3.294834e-32	-3.310607e-27	-3.294834e-32	7.281653e-29	8.838093e-39	-4.004068e-38	3.640903e-36	0.000000e+00	3.624318e-41
3.856024103222576e-08	0.000000e+00	6.271411e-26	0.000000e+00	6.240051e-31	1.379392e-27	-6.271411e-26	1.432556e-37	-6.240051e-31	2.758784e-29	-1.254282e-27	2.865112e-39	-1.248010e-32	2.758784e-29	-1.254282e-27	2.865112e-39	-1.248010e-32	1.254282e-27	1.248010e-32	-2.758784e-29	-2.865112e-39	1.517013e-38	-1.379421e-36	0.000000e+00	-1.372852e-41
3.860906915722576e-08	0.000000e+00	-2.376035e-26	0.000000e+00	-2.363593e-31	-5.226071e-28	2.376035e-26	-5.244819e-38	2.363593e-31	-1.045214e-29	4.752071e-28	-1.048964e-39	4.727186e-33	-1.045214e-29	4.752071e-28	-1.048964e-39	4.727186e-33	-4.752071e-28	-4.727186e-33	1.045214e-29	1.048964e-39	-5.747472e-39	5.226181e-37	0.000000e+00	5.200219e-42
3.865789728222576e-08	0.000000e+00	9.002033e-27	0.000000e+00	8.952767e-32	1.979990e-28	-9.002033e-27	1.972985e-38	-8.952767e-32	3.959980e-30	-1.800406e-28	3.945972e-40	-1.790553e-33	3.959980e-30	-1.800406e-28	3.945972e-40	-1.790553e-33	1.800406e-28	1.790553e-33	-3.959980e-30	-3.945972e-40	2.177532e-39	-1.980031e-37	0.000000e+00	-1.970226e-42
3.870672540722576e-08	0.000000e+00	-3.410580e-27	0.000000e+00	-3.391110e-32	-7.501543e-29	3.410580e-27	-7.462979e-39	3.391110e-32	-1.500309e-30	6.821160e-29	-1.492593e-40	6.782219e-34	-1.500309e-30	6.821160e-29	-1.492593e-40	6.782219e-34	-6.821160e-29	-6.782219e-34	1.500309e-30	1.492593e-40	-8.249963e-40	7.501701e-38	0.000000e+00	7.454908e-43
3.875555353222576e-08	0.000000e+00	1.292159e-27	0.000000e+00	1.284477e-32	2.842093e-29	-1.292159e-27	2.826041e-39	-1.284477e-32	5.684186e-31	-2.584318e-29	5.652137e-41	-2.568955e-34	5.684186e-31	-2.584318e-29	5.652137e-41	-2.568955e-34	2.584318e-29	2.568955e-34	-5.684186e-31	-5.652137e-41	3.125652e-40	-2.842153e-38	0.000000e+00	-2.830623e-43
3.880438165722576e-08	0.000000e+00	-4.895573e-28	0.000000e+00	-4.865315e-33	-1.076778e-29	4.895573e-28	-1.070383e-39	4.865315e-33	-2.153555e-31	9.791147e-30	-2.140764e-41	9.730631e-35	-2.153555e-31	9.791147e-30	-2.140764e-41	9.730631e-35	-9.791147e-30	-9.730631e-35	2.153555e-31	2.140764e-41	-1.184209e-40	1.076800e-38	0.000000e+00	1.064987e-43
3.885320978222576e-08	0.000000e+00	1.854775e-28	0.000000e+00	1.842874e-33	4.079563e-30	-1.854775e-28	4.054335e-40	-1.842874e-33	8.159126e-32	-3.709550e-30	8.109314e-42	-3.685747e-35	8.159126e-32	-3.709550e-30	8.109314e-42	-3.685747e-35	3.709550e-30	3.685747e-35	-8.159126e-32	-8.109314e-42	4.486537e-41	-4.079648e-39	0.000000e+00	-4.063766e-44
3.890203790722576e-08	0.000000e+00	-7.027145e-29	0.000000e+00	-6.980397e-34	-1.545615e-30	7.027145e-29	-1.535683e-40	6.980397e-34	-3.091230e-32	1.405429e-30	-3.071646e-42	1.396079e-35	-3.091230e-32	1.405429e-30	-3.071646e-42	1.396079e-35	-1.405429e-30	-1.396079e-35	3.091230e-32	3.071646e-42	-1.699775e-41	1.545648e-39	0.000000e+00	1.541428e-44
3.895086603222577e-08	0.000000e+00	2.662359e-29	0.000000e+00	2.644020e-34	5.855837e-31	-2.662359e-29	5.816790e-41	-2.644020e-34	1.171167e-32	-5.324718e-31	1.163078e-42	-5.288040e-36	1.171167e-32	-5.324718e-31	1.163078e-42	-5.288040e-36	5.324718e-31	5.288040e-36	-1.171167e-32	-1.163078e-42	6.440368e-42	-5.855956e-40	0.000000e+00	-5.605194e-45
3.899969415722577e-08	0.000000e+00	-1.008682e-29	0.000000e+00	-1.001496e-34	-2.218588e-31	1.008682e-29	-2.203262e-41	1.001496e-34	-4.437176e-33	2.017364e-31	-4.400077e-43	2.002992e-36	-4.437176e-33	2.017364e-31	-4.400077e-43	2.002992e-36	-2.017364e-31	-2.002992e-36	4.437176e-33	4.400077e-43	-2.439661e-42	2.218634e-40	0.000000e+00	2.802597e-45
3.904852228222577e-08	0.000000e+00	3.821571e-30	0.000000e+00	3.793446e-35	8.405515e-32	-3.821571e-30	8.346134e-42	-3.793446e-35	1.681103e-33	-7.643141e-32	1.667545e-43	-7.586892e-37	1.681103e-33	-7.643141e-32	1.667545e-43	-7.586892e-37	7.643141e-32	7.586892e-37	-1.681103e-33	-1.667545e-43	9.248570e-43	-8.405689e-41	0.000000e+00	-1.401298e-45
3.909735040722577e-08	0.000000e+00	-1.447870e-30	0.000000e+00	-1.436873e-35	-3.184578e-32	1.447870e-30	-3.161329e-42	1.436873e-35	-6.369157e-34	2.895740e-32	-6.305843e-44	2.873746e-37	-6.369157e-34	2.895740e-32	-6.305843e-44	2.873746e-37	-2.895740e-32	-2.873746e-37	6.369157e-34	6.305843e-44	-3.503246e-43	3.184591e-41	0.000000e+00	0.000000e+00
3.914617853222577e-08	0.000000e+00	5.485513e-31	0.000000e+00	5.442557e-36	1.206534e-32	-5.485513e-31	1.196709e-42	-5.442557e-36	2.413068e-34	-1.097103e-32	2.382207e-44	-1.088511e-37	2.413068e-34	-1.097103e-32	2.382207e-44	-1.088511e-37	1.097103e-32	1.088511e-37	-2.413068e-34	-2.382207e-44	1.331234e-43	-1.206518e-41	0.000000e+00	0.000000e+00
3.919500665722577e-08	0.000000e+00	-2.078284e-31	0.000000e+00	-2.061520e-36	-4.571169e-33	2.078284e-31	-4.540207e-43	2.061520e-36	-9.142338e-35	4.156568e-33	-8.407791e-45	4.123040e-38	-9.142338e-35	4.156568e-33	-8.407791e-45	4.123040e-38	-4.156568e-33	-4.123040e-38	9.142338e-35	8.407791e-45	-5.044674e-44	4.571036e-42	0.000000e+00	0.000000e+00
3.924383478222577e-08	0.000000e+00	7.873948e-32	0.000000e+00	7.808582e-37	1.731869e-33	-7.873948e-32	1.723597e-43	-7.808582e-37	3.463737e-35	-1.574790e-33	2.802597e-45	-1.561716e-38	3.463737e-35	-1.574790e-33	2.802597e-45	-1.561716e-38	1.574790e-33	1.561716e-38	-3.463737e-35	-2.802597e-45	1.961818e-44	-1.732005e-42	0.000000e+00	0.000000e+00
3.929266290722577e-08	0.000000e+00	-2.983185e-32	0.000000e+00	-2.957718e-37	-6.561492e-34	2.983185e-32	-6.445973e-44	2.957718e-37	-1.312298e-35	5.966370e-34	-1.401298e-45	5.915436e-39	-1.312298e-35	5.966370e-34	-1.401298e-45	5.915436e-39	-5.966370e-34	-5.915436e-39	1.312298e-35	1.401298e-45	-7.006492e-45	6.558077e-43	0.000000e+00	0.000000e+00
3.934149103222577e-08	0.000000e+00	1.130233e-32	0.000000e+00	1.120318e-37	2.485938e-34	-1.130233e-32	2.522337e-44	-1.120318e-37	4.971876e-36	-2.260466e-34	0.000000e+00	-2.240636e-39	4.971876e-36	-2.260466e-34	0.000000e+00	-2.240636e-39	2.260466e-34	2.240636e-39	-4.971876e-36	0.000000e+00	2.802597e-45	-2.480298e-43	0.000000e+00	0.000000e+00
3.939031915722578e-08	0.000000e+00	-4.282088e-33	0.000000e+00	-4.243517e-38	-9.418418e-35	4.282088e-33	-9.809089e-45	4.243517e-38	-1.883683e-36	8.564175e-35	0.000000e+00	8.487034e-40	-1.883683e-36	8.564175e-35	0.000000e+00	8.487034e-40	-8.564175e-35	-8.487034e-40	1.883683e-36	0.000000e+00	-1.401298e-45	9.388700e-44	0.000000e+00	0.000000e+00
3.943914728222578e-08	0.000000e+00	1.622345e-33	0.000000e+00	1.607350e-38	3.568335e-35	-1.622345e-33	4.203895e-45	-1.607350e-38	7.136670e-37	-3.244690e-35	0.000000e+00	-3.214705e-40	7.136670e-37	-3.244690e-35	0.000000e+00	-3.214705e-40	3.244690e-35	3.214705e-40	-7.136670e-37	0.000000e+00	0.000000e+00	-3.503246e-44	0.000000e+00	0.000000e+00
3.948797540722578e-08	0.000000e+00	-6.146542e-34	0.000000e+00	-6.088286e-39	-1.351927e-35	6.146542e-34	-1.401298e-45	6.088286e-39	-2.703854e-37	1.229309e-35	0.000000e+00	1.217658e-40	-2.703854e-37	1.229309e-35	0.000000e+00	1.217658e-40	-1.229309e-35	-1.217658e-40	2.703854e-37	0.000000e+00	0.000000e+00	1.401298e-44	0.000000e+00	0.000000e+00
3.953680353222578e-08	0.000000e+00	2.328727e-34	0.000000e+00	2.306108e-39	5.122016e-36	-2.328727e-34	0.000000e+00	-2.306108e-39	1.024403e-37	-4.657454e-36	0.000000e+00	-4.612234e-41	1.024403e-37	-4.657454e-36	0.000000e+00	-4.612234e-41	4.657454e-36	4.612234e-41	-1.024403e-37	0.000000e+00	0.000000e+00	-5.605194e-45	0.000000e+00	0.000000e+00
3.958563165722578e-08	0.000000e+00	-8.822795e-35	0.000000e+00	-8.735022e-40	-1.940567e-36	8.822795e-35	0.000000e+00	8.735022e-40	-3.881133e-38	1.764559e-36	0.000000e+00	1.746999e-41	-3.881133e-38	1.764559e-36	0.000000e+00	1.746999e-41	-1.764559e-36	-1.746999e-41	3.881133e-38	0.000000e+00	0.000000e+00	1.401298e-45	0.000000e+00	0.000000e+00
3.963445978222578e-08	0.000000e+00	3.342673e-35	0.000000e+00	3.308634e-40	7.352182e-37	-3.342673e-35	0.000000e+00	-3.308634e-40	1.470436e-38	-6.685346e-37	0.000000e+00	-6.616931e-42	1.470436e-38	-6.685346e-37	0.000000e+00	-6.616931e-42	6.685346e-37	6.616931e-42	-1.470436e-38	0.000000e+00	0.000000e+00	-1.401298e-45	0.000000e+00	0.000000e+00
