VGS_SUPPLY	V(drain)	V(gate)	V(source)	I(VDD_SUPPLY)	I(VGS_SUPPLY)	I(VSB_SUPPLY)	Ib(M_DUT)	Id(M_DUT)	Ig(M_DUT)	Is(M_DUT)
Step Information: Temp=-40  (Step: 1/34)
6.760000000000000e-01	8.000000e-01	6.760000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.770000000000000e-01	8.000000e-01	6.770000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.780000000000000e-01	8.000000e-01	6.780000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.790000000000000e-01	8.000000e-01	6.790000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.800000000000000e-01	8.000000e-01	6.800000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.810000000000000e-01	8.000000e-01	6.810000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.820000000000001e-01	8.000000e-01	6.820000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.830000000000001e-01	8.000000e-01	6.830000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.840000000000001e-01	8.000000e-01	6.840000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.850000000000001e-01	8.000000e-01	6.850000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.860000000000001e-01	8.000000e-01	6.860000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.870000000000001e-01	8.000000e-01	6.870000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.880000000000001e-01	8.000000e-01	6.880000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.890000000000001e-01	8.000000e-01	6.890000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.900000000000001e-01	8.000000e-01	6.900000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.910000000000001e-01	8.000000e-01	6.910000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.920000000000001e-01	8.000000e-01	6.920000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.930000000000001e-01	8.000000e-01	6.930000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.940000000000001e-01	8.000000e-01	6.940000e-01	0.000000e+00	-5.319287e-11	0.000000e+00	5.319287e-11	-5.319287e-11	5.319287e-11	0.000000e+00	-8.000000e-19
6.950000000000001e-01	8.000000e-01	6.950000e-01	0.000000e+00	-2.678389e-10	0.000000e+00	2.678389e-10	-5.319287e-11	2.678389e-10	0.000000e+00	-2.146460e-10
6.960000000000001e-01	8.000000e-01	6.960000e-01	0.000000e+00	-1.373314e-09	0.000000e+00	1.373314e-09	-5.319287e-11	1.373314e-09	0.000000e+00	-1.320121e-09
6.970000000000001e-01	8.000000e-01	6.970000e-01	0.000000e+00	-3.419064e-09	0.000000e+00	3.419064e-09	-5.319287e-11	3.419064e-09	0.000000e+00	-3.365871e-09
6.980000000000001e-01	8.000000e-01	6.980000e-01	0.000000e+00	-6.405091e-09	0.000000e+00	6.405091e-09	-5.319287e-11	6.405091e-09	0.000000e+00	-6.351898e-09
6.990000000000001e-01	8.000000e-01	6.990000e-01	0.000000e+00	-1.033139e-08	0.000000e+00	1.033139e-08	-5.319287e-11	1.033139e-08	0.000000e+00	-1.027820e-08
7.000000000000001e-01	8.000000e-01	7.000000e-01	0.000000e+00	-1.519797e-08	0.000000e+00	1.519797e-08	-5.319287e-11	1.519797e-08	0.000000e+00	-1.514478e-08
7.010000000000001e-01	8.000000e-01	7.010000e-01	0.000000e+00	-2.100482e-08	0.000000e+00	2.100482e-08	-5.319287e-11	2.100482e-08	0.000000e+00	-2.095163e-08
7.020000000000001e-01	8.000000e-01	7.020000e-01	0.000000e+00	-2.775195e-08	0.000000e+00	2.775195e-08	-5.319287e-11	2.775195e-08	0.000000e+00	-2.769876e-08
7.030000000000001e-01	8.000000e-01	7.030000e-01	0.000000e+00	-3.543936e-08	0.000000e+00	3.543936e-08	-5.319287e-11	3.543936e-08	0.000000e+00	-3.538617e-08
7.040000000000000e-01	8.000000e-01	7.040000e-01	0.000000e+00	-4.406704e-08	0.000000e+00	4.406704e-08	-5.319287e-11	4.406704e-08	0.000000e+00	-4.401385e-08
7.050000000000000e-01	8.000000e-01	7.050000e-01	0.000000e+00	-5.363500e-08	0.000000e+00	5.363500e-08	-5.319287e-11	5.363500e-08	0.000000e+00	-5.358180e-08
7.060000000000000e-01	8.000000e-01	7.060000e-01	0.000000e+00	-6.414323e-08	0.000000e+00	6.414323e-08	-5.319287e-11	6.414323e-08	0.000000e+00	-6.409004e-08
7.070000000000000e-01	8.000000e-01	7.070000e-01	0.000000e+00	-7.559174e-08	0.000000e+00	7.559174e-08	-5.319287e-11	7.559174e-08	0.000000e+00	-7.553854e-08
7.080000000000000e-01	8.000000e-01	7.080000e-01	0.000000e+00	-8.798052e-08	0.000000e+00	8.798052e-08	-5.319287e-11	8.798052e-08	0.000000e+00	-8.792733e-08
7.090000000000000e-01	8.000000e-01	7.090000e-01	0.000000e+00	-1.013096e-07	0.000000e+00	1.013096e-07	-5.319287e-11	1.013096e-07	0.000000e+00	-1.012564e-07
7.100000000000000e-01	8.000000e-01	7.100000e-01	0.000000e+00	-1.155789e-07	0.000000e+00	1.155789e-07	-5.319287e-11	1.155789e-07	0.000000e+00	-1.155257e-07
7.110000000000000e-01	8.000000e-01	7.110000e-01	0.000000e+00	-1.307885e-07	0.000000e+00	1.307885e-07	-5.319287e-11	1.307885e-07	0.000000e+00	-1.307353e-07
7.120000000000000e-01	8.000000e-01	7.120000e-01	0.000000e+00	-1.469384e-07	0.000000e+00	1.469384e-07	-5.319287e-11	1.469384e-07	0.000000e+00	-1.468852e-07
7.130000000000000e-01	8.000000e-01	7.130000e-01	0.000000e+00	-1.640286e-07	0.000000e+00	1.640286e-07	-5.319287e-11	1.640286e-07	0.000000e+00	-1.639754e-07
7.140000000000000e-01	8.000000e-01	7.140000e-01	0.000000e+00	-1.820590e-07	0.000000e+00	1.820590e-07	-5.319287e-11	1.820590e-07	0.000000e+00	-1.820058e-07
7.150000000000000e-01	8.000000e-01	7.150000e-01	0.000000e+00	-2.010297e-07	0.000000e+00	2.010297e-07	-5.319287e-11	2.010297e-07	0.000000e+00	-2.009765e-07
7.160000000000000e-01	8.000000e-01	7.160000e-01	0.000000e+00	-2.209407e-07	0.000000e+00	2.209407e-07	-5.319287e-11	2.209407e-07	0.000000e+00	-2.208875e-07
7.170000000000000e-01	8.000000e-01	7.170000e-01	0.000000e+00	-2.417920e-07	0.000000e+00	2.417920e-07	-5.319287e-11	2.417920e-07	0.000000e+00	-2.417388e-07
7.180000000000000e-01	8.000000e-01	7.180000e-01	0.000000e+00	-2.635835e-07	0.000000e+00	2.635835e-07	-5.319287e-11	2.635835e-07	0.000000e+00	-2.635303e-07
7.190000000000000e-01	8.000000e-01	7.190000e-01	0.000000e+00	-2.863154e-07	0.000000e+00	2.863154e-07	-5.319287e-11	2.863154e-07	0.000000e+00	-2.862621e-07
7.200000000000000e-01	8.000000e-01	7.200000e-01	0.000000e+00	-3.099874e-07	0.000000e+00	3.099874e-07	-5.319287e-11	3.099874e-07	0.000000e+00	-3.099343e-07
7.210000000000000e-01	8.000000e-01	7.210000e-01	0.000000e+00	-3.345998e-07	0.000000e+00	3.345998e-07	-5.319287e-11	3.345998e-07	0.000000e+00	-3.345466e-07
7.220000000000000e-01	8.000000e-01	7.220000e-01	0.000000e+00	-3.601525e-07	0.000000e+00	3.601525e-07	-5.319287e-11	3.601525e-07	0.000000e+00	-3.600992e-07
7.230000000000000e-01	8.000000e-01	7.230000e-01	0.000000e+00	-3.866454e-07	0.000000e+00	3.866454e-07	-5.319287e-11	3.866454e-07	0.000000e+00	-3.865922e-07
7.240000000000000e-01	8.000000e-01	7.240000e-01	0.000000e+00	-4.140786e-07	0.000000e+00	4.140786e-07	-5.319287e-11	4.140786e-07	0.000000e+00	-4.140254e-07
7.250000000000000e-01	8.000000e-01	7.250000e-01	0.000000e+00	-4.424520e-07	0.000000e+00	4.424520e-07	-5.319287e-11	4.424520e-07	0.000000e+00	-4.423989e-07
7.260000000000000e-01	8.000000e-01	7.260000e-01	0.000000e+00	-4.717658e-07	0.000000e+00	4.717658e-07	-5.319287e-11	4.717658e-07	0.000000e+00	-4.717126e-07
7.270000000000000e-01	8.000000e-01	7.270000e-01	0.000000e+00	-5.020198e-07	0.000000e+00	5.020198e-07	-5.319287e-11	5.020198e-07	0.000000e+00	-5.019666e-07
7.280000000000000e-01	8.000000e-01	7.280000e-01	0.000000e+00	-5.332141e-07	0.000000e+00	5.332141e-07	-5.319287e-11	5.332141e-07	0.000000e+00	-5.331609e-07
7.290000000000000e-01	8.000000e-01	7.290000e-01	0.000000e+00	-5.653487e-07	0.000000e+00	5.653487e-07	-5.319287e-11	5.653487e-07	0.000000e+00	-5.652955e-07
7.300000000000000e-01	8.000000e-01	7.300000e-01	0.000000e+00	-5.984235e-07	0.000000e+00	5.984235e-07	-5.319287e-11	5.984235e-07	0.000000e+00	-5.983703e-07
7.310000000000000e-01	8.000000e-01	7.310000e-01	0.000000e+00	-6.324387e-07	0.000000e+00	6.324387e-07	-5.319287e-11	6.324387e-07	0.000000e+00	-6.323855e-07
7.320000000000000e-01	8.000000e-01	7.320000e-01	0.000000e+00	-6.673941e-07	0.000000e+00	6.673941e-07	-5.319287e-11	6.673941e-07	0.000000e+00	-6.673409e-07
7.330000000000000e-01	8.000000e-01	7.330000e-01	0.000000e+00	-7.032897e-07	0.000000e+00	7.032897e-07	-5.319287e-11	7.032897e-07	0.000000e+00	-7.032365e-07
7.340000000000000e-01	8.000000e-01	7.340000e-01	0.000000e+00	-7.401257e-07	0.000000e+00	7.401257e-07	-5.319287e-11	7.401257e-07	0.000000e+00	-7.400725e-07
7.350000000000000e-01	8.000000e-01	7.350000e-01	0.000000e+00	-7.779019e-07	0.000000e+00	7.779019e-07	-5.319287e-11	7.779019e-07	0.000000e+00	-7.778488e-07
7.360000000000000e-01	8.000000e-01	7.360000e-01	0.000000e+00	-8.166184e-07	0.000000e+00	8.166184e-07	-5.319287e-11	8.166184e-07	0.000000e+00	-8.165653e-07
7.370000000000000e-01	8.000000e-01	7.370000e-01	0.000000e+00	-8.562752e-07	0.000000e+00	8.562752e-07	-5.319287e-11	8.562752e-07	0.000000e+00	-8.562220e-07
7.380000000000000e-01	8.000000e-01	7.380000e-01	0.000000e+00	-8.968723e-07	0.000000e+00	8.968723e-07	-5.319287e-11	8.968723e-07	0.000000e+00	-8.968191e-07
7.390000000000000e-01	8.000000e-01	7.390000e-01	0.000000e+00	-9.384096e-07	0.000000e+00	9.384096e-07	-5.319287e-11	9.384096e-07	0.000000e+00	-9.383564e-07
7.400000000000000e-01	8.000000e-01	7.400000e-01	0.000000e+00	-9.808872e-07	0.000000e+00	9.808872e-07	-5.319287e-11	9.808872e-07	0.000000e+00	-9.808340e-07
7.410000000000000e-01	8.000000e-01	7.410000e-01	0.000000e+00	-1.024305e-06	0.000000e+00	1.024305e-06	-5.319287e-11	1.024305e-06	0.000000e+00	-1.024252e-06
7.420000000000000e-01	8.000000e-01	7.420000e-01	0.000000e+00	-1.068663e-06	0.000000e+00	1.068663e-06	-5.319287e-11	1.068663e-06	0.000000e+00	-1.068610e-06
7.430000000000000e-01	8.000000e-01	7.430000e-01	0.000000e+00	-1.113962e-06	0.000000e+00	1.113962e-06	-5.319287e-11	1.113962e-06	0.000000e+00	-1.113909e-06
7.440000000000000e-01	8.000000e-01	7.440000e-01	0.000000e+00	-1.160200e-06	0.000000e+00	1.160200e-06	-5.319287e-11	1.160200e-06	0.000000e+00	-1.160147e-06
7.450000000000000e-01	8.000000e-01	7.450000e-01	0.000000e+00	-1.207379e-06	0.000000e+00	1.207379e-06	-5.319287e-11	1.207379e-06	0.000000e+00	-1.207326e-06
7.460000000000000e-01	8.000000e-01	7.460000e-01	0.000000e+00	-1.255499e-06	0.000000e+00	1.255499e-06	-5.319287e-11	1.255499e-06	0.000000e+00	-1.255445e-06
7.470000000000000e-01	8.000000e-01	7.470000e-01	0.000000e+00	-1.304558e-06	0.000000e+00	1.304558e-06	-5.319287e-11	1.304558e-06	0.000000e+00	-1.304505e-06
7.480000000000000e-01	8.000000e-01	7.480000e-01	0.000000e+00	-1.354558e-06	0.000000e+00	1.354558e-06	-5.319287e-11	1.354558e-06	0.000000e+00	-1.354505e-06
7.490000000000000e-01	8.000000e-01	7.490000e-01	0.000000e+00	-1.405498e-06	0.000000e+00	1.405498e-06	-5.319287e-11	1.405498e-06	0.000000e+00	-1.405445e-06
7.500000000000000e-01	8.000000e-01	7.500000e-01	0.000000e+00	-1.457379e-06	0.000000e+00	1.457379e-06	-5.319287e-11	1.457379e-06	0.000000e+00	-1.457325e-06
7.510000000000000e-01	8.000000e-01	7.510000e-01	0.000000e+00	-1.510199e-06	0.000000e+00	1.510199e-06	-5.319287e-11	1.510199e-06	0.000000e+00	-1.510146e-06
7.520000000000000e-01	8.000000e-01	7.520000e-01	0.000000e+00	-1.563960e-06	0.000000e+00	1.563960e-06	-5.319287e-11	1.563960e-06	0.000000e+00	-1.563907e-06
7.530000000000000e-01	8.000000e-01	7.530000e-01	0.000000e+00	-1.618661e-06	0.000000e+00	1.618661e-06	-5.319287e-11	1.618661e-06	0.000000e+00	-1.618608e-06
7.540000000000000e-01	8.000000e-01	7.540000e-01	0.000000e+00	-1.674303e-06	0.000000e+00	1.674303e-06	-5.319287e-11	1.674303e-06	0.000000e+00	-1.674249e-06
7.550000000000000e-01	8.000000e-01	7.550000e-01	0.000000e+00	-1.730884e-06	0.000000e+00	1.730884e-06	-5.319287e-11	1.730884e-06	0.000000e+00	-1.730831e-06
7.560000000000000e-01	8.000000e-01	7.560000e-01	0.000000e+00	-1.788407e-06	0.000000e+00	1.788407e-06	-5.319287e-11	1.788407e-06	0.000000e+00	-1.788353e-06
7.570000000000000e-01	8.000000e-01	7.570000e-01	0.000000e+00	-1.846869e-06	0.000000e+00	1.846869e-06	-5.319287e-11	1.846869e-06	0.000000e+00	-1.846816e-06
7.580000000000000e-01	8.000000e-01	7.580000e-01	0.000000e+00	-1.906271e-06	0.000000e+00	1.906271e-06	-5.319287e-11	1.906271e-06	0.000000e+00	-1.906218e-06
7.590000000000000e-01	8.000000e-01	7.590000e-01	0.000000e+00	-1.966614e-06	0.000000e+00	1.966614e-06	-5.319287e-11	1.966614e-06	0.000000e+00	-1.966561e-06
7.600000000000000e-01	8.000000e-01	7.600000e-01	0.000000e+00	-2.027897e-06	0.000000e+00	2.027897e-06	-5.319287e-11	2.027897e-06	0.000000e+00	-2.027844e-06
7.610000000000000e-01	8.000000e-01	7.610000e-01	0.000000e+00	-2.090121e-06	0.000000e+00	2.090121e-06	-5.319287e-11	2.090121e-06	0.000000e+00	-2.090067e-06
7.620000000000000e-01	8.000000e-01	7.620000e-01	0.000000e+00	-2.153284e-06	0.000000e+00	2.153284e-06	-5.319287e-11	2.153284e-06	0.000000e+00	-2.153231e-06
7.630000000000000e-01	8.000000e-01	7.630000e-01	0.000000e+00	-2.217388e-06	0.000000e+00	2.217388e-06	-5.319287e-11	2.217388e-06	0.000000e+00	-2.217335e-06
7.640000000000000e-01	8.000000e-01	7.640000e-01	0.000000e+00	-2.282433e-06	0.000000e+00	2.282433e-06	-5.319287e-11	2.282433e-06	0.000000e+00	-2.282379e-06
7.650000000000000e-01	8.000000e-01	7.650000e-01	0.000000e+00	-2.348417e-06	0.000000e+00	2.348417e-06	-5.319287e-11	2.348417e-06	0.000000e+00	-2.348364e-06
7.660000000000000e-01	8.000000e-01	7.660000e-01	0.000000e+00	-2.415342e-06	0.000000e+00	2.415342e-06	-5.319287e-11	2.415342e-06	0.000000e+00	-2.415289e-06
7.670000000000000e-01	8.000000e-01	7.670000e-01	0.000000e+00	-2.483207e-06	0.000000e+00	2.483207e-06	-5.319287e-11	2.483207e-06	0.000000e+00	-2.483154e-06
7.680000000000000e-01	8.000000e-01	7.680000e-01	0.000000e+00	-2.552012e-06	0.000000e+00	2.552012e-06	-5.319287e-11	2.552012e-06	0.000000e+00	-2.551959e-06
7.690000000000000e-01	8.000000e-01	7.690000e-01	0.000000e+00	-2.621758e-06	0.000000e+00	2.621758e-06	-5.319287e-11	2.621758e-06	0.000000e+00	-2.621705e-06
7.700000000000000e-01	8.000000e-01	7.700000e-01	0.000000e+00	-2.692444e-06	0.000000e+00	2.692444e-06	-5.319287e-11	2.692444e-06	0.000000e+00	-2.692391e-06
7.710000000000000e-01	8.000000e-01	7.710000e-01	0.000000e+00	-2.764070e-06	0.000000e+00	2.764070e-06	-5.319287e-11	2.764070e-06	0.000000e+00	-2.764017e-06
7.720000000000000e-01	8.000000e-01	7.720000e-01	0.000000e+00	-2.836636e-06	0.000000e+00	2.836636e-06	-5.319287e-11	2.836636e-06	0.000000e+00	-2.836583e-06
7.730000000000000e-01	8.000000e-01	7.730000e-01	0.000000e+00	-2.910143e-06	0.000000e+00	2.910143e-06	-5.319287e-11	2.910143e-06	0.000000e+00	-2.910090e-06
7.740000000000000e-01	8.000000e-01	7.740000e-01	0.000000e+00	-2.984590e-06	0.000000e+00	2.984590e-06	-5.319287e-11	2.984590e-06	0.000000e+00	-2.984537e-06
7.750000000000000e-01	8.000000e-01	7.750000e-01	0.000000e+00	-3.059977e-06	0.000000e+00	3.059977e-06	-5.319287e-11	3.059977e-06	0.000000e+00	-3.059924e-06
7.760000000000000e-01	8.000000e-01	7.760000e-01	0.000000e+00	-3.136305e-06	0.000000e+00	3.136305e-06	-5.319287e-11	3.136305e-06	0.000000e+00	-3.136252e-06
7.770000000000000e-01	8.000000e-01	7.770000e-01	0.000000e+00	-3.213573e-06	0.000000e+00	3.213573e-06	-5.319287e-11	3.213573e-06	0.000000e+00	-3.213519e-06
7.780000000000000e-01	8.000000e-01	7.780000e-01	0.000000e+00	-3.291781e-06	0.000000e+00	3.291781e-06	-5.319287e-11	3.291781e-06	0.000000e+00	-3.291728e-06
7.790000000000000e-01	8.000000e-01	7.790000e-01	0.000000e+00	-3.370929e-06	0.000000e+00	3.370929e-06	-5.319287e-11	3.370929e-06	0.000000e+00	-3.370876e-06
7.800000000000000e-01	8.000000e-01	7.800000e-01	0.000000e+00	-3.451018e-06	0.000000e+00	3.451018e-06	-5.319287e-11	3.451018e-06	0.000000e+00	-3.450964e-06
7.810000000000000e-01	8.000000e-01	7.810000e-01	0.000000e+00	-3.532047e-06	0.000000e+00	3.532047e-06	-5.319287e-11	3.532047e-06	0.000000e+00	-3.531993e-06
7.820000000000000e-01	8.000000e-01	7.820000e-01	0.000000e+00	-3.614016e-06	0.000000e+00	3.614016e-06	-5.319287e-11	3.614016e-06	0.000000e+00	-3.613963e-06
7.830000000000000e-01	8.000000e-01	7.830000e-01	0.000000e+00	-3.696925e-06	0.000000e+00	3.696925e-06	-5.319287e-11	3.696925e-06	0.000000e+00	-3.696872e-06
7.840000000000000e-01	8.000000e-01	7.840000e-01	0.000000e+00	-3.780775e-06	0.000000e+00	3.780775e-06	-5.319287e-11	3.780775e-06	0.000000e+00	-3.780722e-06
7.850000000000000e-01	8.000000e-01	7.850000e-01	0.000000e+00	-3.865565e-06	0.000000e+00	3.865565e-06	-5.319287e-11	3.865565e-06	0.000000e+00	-3.865512e-06
7.860000000000000e-01	8.000000e-01	7.860000e-01	0.000000e+00	-3.951295e-06	0.000000e+00	3.951295e-06	-5.319287e-11	3.951295e-06	0.000000e+00	-3.951242e-06
7.870000000000000e-01	8.000000e-01	7.870000e-01	0.000000e+00	-4.037966e-06	0.000000e+00	4.037966e-06	-5.319287e-11	4.037966e-06	0.000000e+00	-4.037913e-06
7.880000000000000e-01	8.000000e-01	7.880000e-01	0.000000e+00	-4.125577e-06	0.000000e+00	4.125577e-06	-5.319287e-11	4.125577e-06	0.000000e+00	-4.125523e-06
7.890000000000000e-01	8.000000e-01	7.890000e-01	0.000000e+00	-4.214128e-06	0.000000e+00	4.214128e-06	-5.319287e-11	4.214128e-06	0.000000e+00	-4.214075e-06
7.900000000000000e-01	8.000000e-01	7.900000e-01	0.000000e+00	-4.303619e-06	0.000000e+00	4.303619e-06	-5.319287e-11	4.303619e-06	0.000000e+00	-4.303566e-06
7.910000000000000e-01	8.000000e-01	7.910000e-01	0.000000e+00	-4.394051e-06	0.000000e+00	4.394051e-06	-5.319287e-11	4.394051e-06	0.000000e+00	-4.393998e-06
7.920000000000000e-01	8.000000e-01	7.920000e-01	0.000000e+00	-4.485423e-06	0.000000e+00	4.485423e-06	-5.319287e-11	4.485423e-06	0.000000e+00	-4.485370e-06
7.930000000000000e-01	8.000000e-01	7.930000e-01	0.000000e+00	-4.577735e-06	0.000000e+00	4.577735e-06	-5.319287e-11	4.577735e-06	0.000000e+00	-4.577682e-06
7.940000000000000e-01	8.000000e-01	7.940000e-01	0.000000e+00	-4.670987e-06	0.000000e+00	4.670987e-06	-5.319287e-11	4.670987e-06	0.000000e+00	-4.670934e-06
7.950000000000000e-01	8.000000e-01	7.950000e-01	0.000000e+00	-4.765180e-06	0.000000e+00	4.765180e-06	-5.319287e-11	4.765180e-06	0.000000e+00	-4.765127e-06
7.960000000000000e-01	8.000000e-01	7.960000e-01	0.000000e+00	-4.860313e-06	0.000000e+00	4.860313e-06	-5.319287e-11	4.860313e-06	0.000000e+00	-4.860260e-06
7.970000000000000e-01	8.000000e-01	7.970000e-01	0.000000e+00	-4.956387e-06	0.000000e+00	4.956387e-06	-5.319287e-11	4.956387e-06	0.000000e+00	-4.956334e-06
7.980000000000000e-01	8.000000e-01	7.980000e-01	0.000000e+00	-5.053400e-06	0.000000e+00	5.053400e-06	-5.319287e-11	5.053400e-06	0.000000e+00	-5.053347e-06
7.990000000000000e-01	8.000000e-01	7.990000e-01	0.000000e+00	-5.151354e-06	0.000000e+00	5.151354e-06	-5.319287e-11	5.151354e-06	0.000000e+00	-5.151301e-06
8.000000000000000e-01	8.000000e-01	8.000000e-01	0.000000e+00	-5.250248e-06	0.000000e+00	5.250248e-06	-5.319287e-11	5.250248e-06	0.000000e+00	-5.250195e-06
Step Information: Temp=100  (Step: 29/34)
0.000000000000000e+00	8.000000e-01	0.000000e+00	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
1.000000000000000e-03	8.000000e-01	1.000000e-03	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
2.000000000000000e-03	8.000000e-01	2.000000e-03	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
3.000000000000000e-03	8.000000e-01	3.000000e-03	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
4.000000000000000e-03	8.000000e-01	4.000000e-03	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
5.000000000000000e-03	8.000000e-01	5.000000e-03	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
6.000000000000000e-03	8.000000e-01	6.000000e-03	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
7.000000000000000e-03	8.000000e-01	7.000000e-03	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
8.000000000000000e-03	8.000000e-01	8.000000e-03	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
9.000000000000001e-03	8.000000e-01	9.000000e-03	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
1.000000000000000e-02	8.000000e-01	1.000000e-02	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
1.100000000000000e-02	8.000000e-01	1.100000e-02	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
1.200000000000000e-02	8.000000e-01	1.200000e-02	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
1.300000000000000e-02	8.000000e-01	1.300000e-02	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
1.400000000000000e-02	8.000000e-01	1.400000e-02	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
1.500000000000000e-02	8.000000e-01	1.500000e-02	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
1.600000000000000e-02	8.000000e-01	1.600000e-02	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
1.700000000000000e-02	8.000000e-01	1.700000e-02	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
1.800000000000000e-02	8.000000e-01	1.800000e-02	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
1.900000000000000e-02	8.000000e-01	1.900000e-02	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
2.000000000000000e-02	8.000000e-01	2.000000e-02	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
2.100000000000000e-02	8.000000e-01	2.100000e-02	0.000000e+00	-8.863351e-11	0.000000e+00	8.863351e-11	-8.863351e-11	8.863351e-11	0.000000e+00	-8.000000e-19
