time	V(0.9)	V(1.8)	V(clk1)	V(clk2)	V(v_err)	V(v_held)	V(v_in)	V(v_sampled)	V(v_sampled_noisy)	V(vout_n)	V(vout_p)	I(B_ERR)	I(C_HOLD)	I(C_SAMP)	I(R_HOLD_LEAK)	I(S_HOLD)	I(S_TRACK)	I(VCLK1)	I(VCLK2)	I(VIN)	I(VNOISE_SRC)	Ix(xcomp:outn)	Ix(xcomp:outp)
1.750597138264762e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.074849e+00	4.177432e-01	1.282614e+00	1.700358e+00	1.696521e+00	1.696521e+00	0.000000e+00	1.800000e+00	0.000000e+00	4.137789e-07	-4.100708e-07	1.282614e-10	-4.139072e-07	-3.836403e-09	0.000000e+00	0.000000e+00	-3.836403e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750599290922248e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.078724e+00	4.177443e-01	1.282614e+00	1.700359e+00	1.696521e+00	1.696521e+00	0.000000e+00	1.800000e+00	0.000000e+00	4.137788e-07	-4.100693e-07	1.282615e-10	-4.139070e-07	-3.837671e-09	0.000000e+00	0.000000e+00	-3.837671e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750599474527652e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.079054e+00	4.177444e-01	1.282614e+00	1.700359e+00	1.696521e+00	1.696521e+00	0.000000e+00	1.800000e+00	0.000000e+00	4.137788e-07	-4.100692e-07	1.282615e-10	-4.139070e-07	-3.837779e-09	0.000000e+00	0.000000e+00	-3.837779e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750599841738458e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.079715e+00	4.177445e-01	1.282614e+00	1.700359e+00	1.696521e+00	1.696521e+00	0.000000e+00	1.800000e+00	0.000000e+00	4.137787e-07	-4.100690e-07	1.282615e-10	-4.139070e-07	-3.837995e-09	0.000000e+00	0.000000e+00	-3.837995e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750599917492528e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.079852e+00	4.177446e-01	1.282614e+00	1.700359e+00	1.696521e+00	1.696521e+00	0.000000e+00	1.800000e+00	0.000000e+00	4.137787e-07	-4.100690e-07	1.282615e-10	-4.139070e-07	-3.838040e-09	0.000000e+00	0.000000e+00	-3.838040e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750599969004336e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.079944e+00	4.177446e-01	1.282615e+00	1.700359e+00	1.696521e+00	1.696521e+00	0.000000e+00	1.800000e+00	0.000000e+00	4.137837e-07	-4.100730e-07	1.282615e-10	-4.139001e-07	-3.838070e-09	0.000000e+00	0.000000e+00	-3.838070e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750600001064938e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.080002e+00	4.177413e-01	1.282618e+00	1.700359e+00	1.696518e+00	1.696518e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.069499e-03	-2.069496e-03	1.282618e-10	-2.069500e-03	-3.841406e-09	0.000000e+00	0.000000e+00	-3.841406e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750600036218524e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.080065e+00	4.177341e-01	1.282625e+00	1.700359e+00	1.696510e+00	1.696510e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.069427e-03	-2.069423e-03	1.282625e-10	-2.069427e-03	-3.848700e-09	0.000000e+00	0.000000e+00	-3.848700e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750600056926037e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.080102e+00	4.177298e-01	1.282629e+00	1.700359e+00	1.696506e+00	1.696506e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.069384e-03	-2.069380e-03	1.282629e-10	-2.069384e-03	-3.852997e-09	0.000000e+00	0.000000e+00	-3.852997e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750600086066038e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.080155e+00	4.177238e-01	1.282635e+00	1.700359e+00	1.696500e+00	1.696500e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.069324e-03	-2.069320e-03	1.282635e-10	-2.069324e-03	-3.859043e-09	0.000000e+00	0.000000e+00	-3.859043e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750600144346041e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.080260e+00	4.177117e-01	1.282647e+00	1.700359e+00	1.696488e+00	1.696488e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.069203e-03	-2.069199e-03	1.282647e-10	-2.069203e-03	-3.871134e-09	0.000000e+00	0.000000e+00	-3.871134e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750600260906047e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.080470e+00	4.176877e-01	1.282672e+00	1.700359e+00	1.696464e+00	1.696464e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.068962e-03	-2.068958e-03	1.282672e-10	-2.068962e-03	-3.895315e-09	0.000000e+00	0.000000e+00	-3.895315e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750600494026059e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.080889e+00	4.176396e-01	1.282720e+00	1.700359e+00	1.696416e+00	1.696416e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.068480e-03	-2.068476e-03	1.282720e-10	-2.068480e-03	-3.943669e-09	0.000000e+00	0.000000e+00	-3.943669e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750600960266081e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.081728e+00	4.175434e-01	1.282816e+00	1.700360e+00	1.696319e+00	1.696319e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.067515e-03	-2.067511e-03	1.282816e-10	-2.067515e-03	-4.040343e-09	0.000000e+00	0.000000e+00	-4.040343e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750601892746127e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.083407e+00	4.173512e-01	1.283009e+00	1.700360e+00	1.696127e+00	1.696127e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.065588e-03	-2.065584e-03	1.283009e-10	-2.065588e-03	-4.233555e-09	0.000000e+00	0.000000e+00	-4.233555e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750603757706219e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.086764e+00	4.169674e-01	1.283394e+00	1.700361e+00	1.695742e+00	1.695742e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.061740e-03	-2.061735e-03	1.283394e-10	-2.061740e-03	-4.619442e-09	0.000000e+00	0.000000e+00	-4.619442e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750606331365181e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.091396e+00	4.164388e-01	1.283924e+00	1.700363e+00	1.695212e+00	1.695212e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.056440e-03	-2.056435e-03	1.283924e-10	-2.056440e-03	-5.150791e-09	0.000000e+00	0.000000e+00	-5.150791e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750609343254810e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.096818e+00	4.158221e-01	1.284542e+00	1.700364e+00	1.694593e+00	1.694593e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.050256e-03	-2.050250e-03	1.284542e-10	-2.050256e-03	-5.770886e-09	0.000000e+00	0.000000e+00	-5.770886e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750612178669593e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.101922e+00	4.152431e-01	1.285123e+00	1.700366e+00	1.694013e+00	1.694013e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.044451e-03	-2.044444e-03	1.285123e-10	-2.044451e-03	-6.352948e-09	0.000000e+00	0.000000e+00	-6.352948e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750615198829490e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.107358e+00	4.146282e-01	1.285739e+00	1.700367e+00	1.693396e+00	1.693396e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.038285e-03	-2.038279e-03	1.285739e-10	-2.038286e-03	-6.971127e-09	0.000000e+00	0.000000e+00	-6.971127e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750618123343194e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.112622e+00	4.140346e-01	1.286335e+00	1.700369e+00	1.692801e+00	1.692801e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.032333e-03	-2.032326e-03	1.286335e-10	-2.032333e-03	-7.567956e-09	0.000000e+00	0.000000e+00	-7.567956e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750621241393614e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.118235e+00	4.134036e-01	1.286967e+00	1.700371e+00	1.692168e+00	1.692168e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.026006e-03	-2.025998e-03	1.286967e-10	-2.026006e-03	-8.202368e-09	0.000000e+00	0.000000e+00	-8.202368e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750624303537348e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.123746e+00	4.127859e-01	1.287587e+00	1.700372e+00	1.691549e+00	1.691549e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.019812e-03	-2.019803e-03	1.287587e-10	-2.019812e-03	-8.823487e-09	0.000000e+00	0.000000e+00	-8.823487e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750627537081203e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.129567e+00	4.121355e-01	1.288239e+00	1.700374e+00	1.690897e+00	1.690897e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.013291e-03	-2.013282e-03	1.288239e-10	-2.013291e-03	-9.477316e-09	0.000000e+00	0.000000e+00	-9.477316e-09	0.000000e+00	0.000000e+00	0.000000e+00
1.750630741132834e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.135334e+00	4.114933e-01	1.288883e+00	1.700376e+00	1.690253e+00	1.690253e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.006851e-03	-2.006841e-03	1.288883e-10	-2.006851e-03	-1.012311e-08	0.000000e+00	0.000000e+00	-1.012311e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750634101842740e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.141383e+00	4.108218e-01	1.289556e+00	1.700378e+00	1.689580e+00	1.689580e+00	0.000000e+00	1.800000e+00	0.000000e+00	2.000118e-03	-2.000107e-03	1.289556e-10	-2.000118e-03	-1.079825e-08	0.000000e+00	0.000000e+00	-1.079825e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750637457258084e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.147423e+00	4.101536e-01	1.290226e+00	1.700380e+00	1.688910e+00	1.688910e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.993418e-03	-1.993406e-03	1.290226e-10	-1.993418e-03	-1.147009e-08	0.000000e+00	0.000000e+00	-1.147009e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750640959496603e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.153727e+00	4.094586e-01	1.290923e+00	1.700382e+00	1.688213e+00	1.688213e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.986448e-03	-1.986437e-03	1.290923e-10	-1.986449e-03	-1.216892e-08	0.000000e+00	0.000000e+00	-1.216892e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750644477803110e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.160060e+00	4.087629e-01	1.291621e+00	1.700384e+00	1.687515e+00	1.687515e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.979472e-03	-1.979459e-03	1.291621e-10	-1.979472e-03	-1.286851e-08	0.000000e+00	0.000000e+00	-1.286851e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750648137085752e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.166647e+00	4.080419e-01	1.292344e+00	1.700386e+00	1.686792e+00	1.686792e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.972242e-03	-1.972228e-03	1.292344e-10	-1.972242e-03	-1.359353e-08	0.000000e+00	0.000000e+00	-1.359353e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750651831927505e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.173298e+00	4.073165e-01	1.293071e+00	1.700388e+00	1.686065e+00	1.686065e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.964968e-03	-1.964954e-03	1.293071e-10	-1.964968e-03	-1.432292e-08	0.000000e+00	0.000000e+00	-1.432292e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750655665498528e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.180198e+00	4.065668e-01	1.293823e+00	1.700390e+00	1.685313e+00	1.685313e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.957450e-03	-1.957435e-03	1.293823e-10	-1.957450e-03	-1.507685e-08	0.000000e+00	0.000000e+00	-1.507685e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750659553017789e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.187195e+00	4.058094e-01	1.294582e+00	1.700392e+00	1.684553e+00	1.684553e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.949855e-03	-1.949839e-03	1.294582e-10	-1.949855e-03	-1.583846e-08	0.000000e+00	0.000000e+00	-1.583846e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750663580338804e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.194445e+00	4.050279e-01	1.295366e+00	1.700394e+00	1.683770e+00	1.683770e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.942018e-03	-1.942001e-03	1.295366e-10	-1.942018e-03	-1.662435e-08	0.000000e+00	0.000000e+00	-1.662435e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750667679593757e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.201823e+00	4.042357e-01	1.296160e+00	1.700396e+00	1.682975e+00	1.682975e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.934073e-03	-1.934056e-03	1.296161e-10	-1.934074e-03	-1.742104e-08	0.000000e+00	0.000000e+00	-1.742104e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750671922927349e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.209461e+00	4.034191e-01	1.296979e+00	1.700399e+00	1.682156e+00	1.682156e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.925884e-03	-1.925866e-03	1.296979e-10	-1.925884e-03	-1.824231e-08	0.000000e+00	0.000000e+00	-1.824231e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750676256458940e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.217262e+00	4.025887e-01	1.297812e+00	1.700401e+00	1.681323e+00	1.681323e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.917556e-03	-1.917537e-03	1.297812e-10	-1.917556e-03	-1.907746e-08	0.000000e+00	0.000000e+00	-1.907746e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750680741598953e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.225335e+00	4.017330e-01	1.298670e+00	1.700403e+00	1.680465e+00	1.680465e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.908975e-03	-1.908955e-03	1.298670e-10	-1.908975e-03	-1.993803e-08	0.000000e+00	0.000000e+00	-1.993803e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750685336186628e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.233605e+00	4.008604e-01	1.299545e+00	1.700406e+00	1.679590e+00	1.679590e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.900224e-03	-1.900203e-03	1.299545e-10	-1.900224e-03	-2.081562e-08	0.000000e+00	0.000000e+00	-2.081562e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750690093392880e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.242168e+00	3.999612e-01	1.300447e+00	1.700408e+00	1.678688e+00	1.678688e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.891206e-03	-1.891184e-03	1.300447e-10	-1.891206e-03	-2.172004e-08	0.000000e+00	0.000000e+00	-2.172004e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750694981068425e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.250966e+00	3.990418e-01	1.301369e+00	1.700411e+00	1.677766e+00	1.677766e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.881985e-03	-1.881962e-03	1.301369e-10	-1.881985e-03	-2.264481e-08	0.000000e+00	0.000000e+00	-2.264481e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750700046294239e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.260083e+00	3.980937e-01	1.302320e+00	1.700414e+00	1.676816e+00	1.676816e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.872476e-03	-1.872453e-03	1.302320e-10	-1.872476e-03	-2.359842e-08	0.000000e+00	0.000000e+00	-2.359842e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750705265718413e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.269478e+00	3.971218e-01	1.303295e+00	1.700417e+00	1.675841e+00	1.675841e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.862729e-03	-1.862704e-03	1.303295e-10	-1.862729e-03	-2.457604e-08	0.000000e+00	0.000000e+00	-2.457604e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750710682263140e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.279228e+00	3.961185e-01	1.304301e+00	1.700420e+00	1.674834e+00	1.674834e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.852666e-03	-1.852641e-03	1.304301e-10	-1.852666e-03	-2.558522e-08	0.000000e+00	0.000000e+00	-2.558522e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750716280627056e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.289305e+00	3.950872e-01	1.305336e+00	1.700423e+00	1.673800e+00	1.673800e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.842323e-03	-1.842297e-03	1.305336e-10	-1.842323e-03	-2.662256e-08	0.000000e+00	0.000000e+00	-2.662256e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750722101419472e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.299783e+00	3.940212e-01	1.306405e+00	1.700426e+00	1.672731e+00	1.672731e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.831631e-03	-1.831603e-03	1.306405e-10	-1.831631e-03	-2.769499e-08	0.000000e+00	0.000000e+00	-2.769499e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750728137129586e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.310647e+00	3.929223e-01	1.307507e+00	1.700429e+00	1.671629e+00	1.671629e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.820609e-03	-1.820580e-03	1.307507e-10	-1.820609e-03	-2.880046e-08	0.000000e+00	0.000000e+00	-2.880046e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750734427975684e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.321970e+00	3.917840e-01	1.308649e+00	1.700433e+00	1.670487e+00	1.670487e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.809192e-03	-1.809162e-03	1.308649e-10	-1.809192e-03	-2.994561e-08	0.000000e+00	0.000000e+00	-2.994561e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750740974552516e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.333754e+00	3.906070e-01	1.309829e+00	1.700436e+00	1.669307e+00	1.669307e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.797387e-03	-1.797355e-03	1.309829e-10	-1.797387e-03	-3.112970e-08	0.000000e+00	0.000000e+00	-3.112970e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750747818913082e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.346074e+00	3.893847e-01	1.311055e+00	1.700440e+00	1.668081e+00	1.668081e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.785127e-03	-1.785094e-03	1.311055e-10	-1.785127e-03	-3.235942e-08	0.000000e+00	0.000000e+00	-3.235942e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750754970853248e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.358948e+00	3.881165e-01	1.312327e+00	1.700444e+00	1.666808e+00	1.666808e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.772405e-03	-1.772372e-03	1.312327e-10	-1.772405e-03	-3.363546e-08	0.000000e+00	0.000000e+00	-3.363546e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750762477163162e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.372459e+00	3.867951e-01	1.313653e+00	1.700448e+00	1.665483e+00	1.665483e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.759151e-03	-1.759116e-03	1.313653e-10	-1.759151e-03	-3.496498e-08	0.000000e+00	0.000000e+00	-3.496498e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750770359150511e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.386647e+00	3.854183e-01	1.315034e+00	1.700452e+00	1.664102e+00	1.664102e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.745340e-03	-1.745304e-03	1.315034e-10	-1.745340e-03	-3.635037e-08	0.000000e+00	0.000000e+00	-3.635037e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750778672616362e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.401611e+00	3.839779e-01	1.316479e+00	1.700457e+00	1.662657e+00	1.662657e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.730890e-03	-1.730852e-03	1.316479e-10	-1.730890e-03	-3.779985e-08	0.000000e+00	0.000000e+00	-3.779985e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750787454843009e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.417419e+00	3.824692e-01	1.317992e+00	1.700462e+00	1.661144e+00	1.661144e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.715756e-03	-1.715716e-03	1.317992e-10	-1.715756e-03	-3.931806e-08	0.000000e+00	0.000000e+00	-3.931806e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750796777754007e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.434200e+00	3.808821e-01	1.319585e+00	1.700467e+00	1.659552e+00	1.659552e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.699834e-03	-1.699794e-03	1.319585e-10	-1.699834e-03	-4.091527e-08	0.000000e+00	0.000000e+00	-4.091527e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750806703410725e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.452066e+00	3.792087e-01	1.321263e+00	1.700472e+00	1.657873e+00	1.657873e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.683046e-03	-1.683003e-03	1.321264e-10	-1.683046e-03	-4.259951e-08	0.000000e+00	0.000000e+00	-4.259951e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750817333365876e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.471200e+00	3.774348e-01	1.323043e+00	1.700478e+00	1.656093e+00	1.656093e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.665250e-03	-1.665206e-03	1.323043e-10	-1.665250e-03	-4.438487e-08	0.000000e+00	0.000000e+00	-4.438487e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750828773454901e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.491792e+00	3.755468e-01	1.324937e+00	1.700484e+00	1.654199e+00	1.654199e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.646308e-03	-1.646262e-03	1.324937e-10	-1.646308e-03	-4.628527e-08	0.000000e+00	0.000000e+00	-4.628527e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750841185081424e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.514133e+00	3.735228e-01	1.326968e+00	1.700491e+00	1.652168e+00	1.652168e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.626001e-03	-1.625953e-03	1.326968e-10	-1.626001e-03	-4.832270e-08	0.000000e+00	0.000000e+00	-4.832270e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750854766203978e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.538579e+00	3.713368e-01	1.329161e+00	1.700498e+00	1.649975e+00	1.649975e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.604067e-03	-1.604017e-03	1.329161e-10	-1.604067e-03	-5.052343e-08	0.000000e+00	0.000000e+00	-5.052343e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750869823919256e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.565683e+00	3.689477e-01	1.331559e+00	1.700506e+00	1.647578e+00	1.647578e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.580094e-03	-1.580042e-03	1.331559e-10	-1.580095e-03	-5.292885e-08	0.000000e+00	0.000000e+00	-5.292885e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750886813532138e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.596264e+00	3.662951e-01	1.334221e+00	1.700516e+00	1.644916e+00	1.644916e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.553476e-03	-1.553420e-03	1.334221e-10	-1.553476e-03	-5.559991e-08	0.000000e+00	0.000000e+00	-5.559991e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750906559970142e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.631808e+00	3.632682e-01	1.337258e+00	1.700526e+00	1.641878e+00	1.641878e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.523101e-03	-1.523042e-03	1.337258e-10	-1.523101e-03	-5.864810e-08	0.000000e+00	0.000000e+00	-5.864810e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750930836036958e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.675505e+00	3.596283e-01	1.340911e+00	1.700540e+00	1.638225e+00	1.638225e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.486570e-03	-1.486508e-03	1.340911e-10	-1.486570e-03	-6.231429e-08	0.000000e+00	0.000000e+00	-6.231429e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750953451302786e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.716212e+00	3.563162e-01	1.344236e+00	1.700552e+00	1.634901e+00	1.634901e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.453327e-03	-1.453262e-03	1.344236e-10	-1.453328e-03	-6.565075e-08	0.000000e+00	0.000000e+00	-6.565075e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.750977890223261e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.760202e+00	3.528205e-01	1.347745e+00	1.700565e+00	1.631392e+00	1.631392e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.418239e-03	-1.418170e-03	1.347745e-10	-1.418239e-03	-6.917274e-08	0.000000e+00	0.000000e+00	-6.917274e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.751000000000000e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	3.497311e-01	1.350846e+00	1.700577e+00	1.628291e+00	1.628291e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.387226e-03	-1.387154e-03	1.350846e-10	-1.387226e-03	-7.228599e-08	0.000000e+00	0.000000e+00	-7.228599e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.751025129196058e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	3.463020e-01	1.354289e+00	1.700591e+00	1.624849e+00	1.624849e+00	0.000000e+00	1.800000e+00	0.000000e+00	1.352800e-03	-1.352724e-03	1.354289e-10	-1.352800e-03	-7.574214e-08	0.000000e+00	0.000000e+00	-7.574214e-08	0.000000e+00	0.000000e+00	0.000000e+00
